  Ls Hgt   Lat    UA0   UA1  Up1   UA2  Up2    VA0   VA1  Vp1   VA2  Vp2
 030  75 -30.0   18.0  12.8 11.4  18.6  6.1   -2.1  21.2 16.7  22.3  8.9
 030  70 -30.0   12.4  12.8 11.4  18.6  6.1   -2.7  21.2 16.7  22.3  8.9
 030  65 -30.0    6.8  19.3 14.2  17.5  6.6   -3.3  41.4 18.2  21.1  9.3
 030  60 -30.0    -.5  20.2 15.8  12.0  7.1   -4.6  43.2  4.3  14.9  8.9
 030  55 -30.0   -1.1  21.9 14.0   6.4  7.4   -6.1  39.9  4.3   9.9  8.3
 030  50 -30.0    5.4  18.5  7.2   5.1  6.7   -2.9  29.0  8.9   5.8  3.9
 030  45 -30.0   16.0  17.2  7.4   4.3  6.8   -1.3  25.1 13.5   5.0  6.3
 030  40 -30.0   30.5  14.2 11.0   3.4  7.2   -1.4  19.1 15.7   4.6  4.6
 030  35 -30.0   44.7  11.1 14.5   2.6  6.7    -.8  12.1 10.1   4.1  4.3
 030  30 -30.0   50.4   8.6 17.4   2.0  4.7     .0   7.8  6.8   2.3  5.2
 030  25 -30.0   47.0   9.0 13.0   1.9  3.9     .1   7.3  5.7   1.8  5.2
 030  20 -30.0   38.1   8.2  4.7   1.6  3.2     .0   6.4  8.4   1.6  5.7
 030  15 -30.0   30.3   6.9  3.0   1.3  3.7     .0   5.2  9.4   1.2  6.0
 030  10 -30.0   22.1   5.3  4.7   1.2  4.0    -.1   4.6  9.6   1.1  6.6
 030   9 -30.0   20.3   4.9  4.9   1.1  3.9    -.1   4.4  9.8   1.1  6.7
 030   8 -30.0   18.4   4.6  6.2   1.1  4.0     .1   4.1 10.1   1.1  6.8
 030   7 -30.0   16.1   4.4  7.0   1.1  3.7     .2   3.6  9.9   1.1  6.5
 030   6 -30.0   13.7   4.4  8.0   1.1  3.2     .2   3.5 10.4   1.1  6.5
 030   5 -30.0   11.2   4.4  8.0   1.1  3.1    -.1   3.8 11.5   1.1  6.3
 030   4 -30.0    8.5   4.0  7.5   1.2  3.4    -.4   3.9 12.0   1.1  6.1
 030   3 -30.0    5.6   4.3  9.1   1.3  3.1    -.9   4.8 13.8   1.2  6.3
 030   2 -30.0    2.1   5.4 11.0   1.4  3.8   -1.6   6.3 14.4   1.1  6.6
 030   1 -30.0   -3.7   4.7 13.6   1.5  3.4    -.5   5.7 15.0   1.3  6.5
 030   0 -30.0   -7.1   5.9 12.2   1.9  2.7    -.3   5.4 13.4   1.0  5.2
 030  -1 -30.0   -6.3   5.5 13.1   1.3  3.3    1.4   3.6 15.7   1.3  6.9
 030  -2 -30.0   -4.7   5.7 11.7   1.4  3.0    1.3   4.4 13.1   1.9  6.8
 030  -3 -30.0   -3.4   7.4 10.4   1.3  4.6    2.3   8.2 12.6   2.3  8.6
 030  -4 -30.0   -3.2   9.8  9.8   1.3  5.4    2.0   8.0 10.9   2.2  8.0
 030  -5 -30.0   -3.2   9.8  9.8   1.3  5.4    2.0   8.0 10.9   2.2  8.0
 030  80 -22.5   22.9  16.6  9.7  19.7  6.2   -1.1  18.6 15.4  21.0  8.3
 030  75 -22.5   13.4  16.6  9.7  19.7  6.2   -2.3  18.6 15.4  21.0  8.3
 030  70 -22.5    3.8  16.6  9.7  19.7  6.2   -3.6  18.6 15.4  21.0  8.3
 030  65 -22.5   -5.7  20.4 12.6  19.7  6.8   -4.8  36.9 18.5  21.3  8.9
 030  60 -22.5  -15.3  19.5 14.8  14.1  7.3   -6.5  40.1  6.3  14.1  9.2
 030  55 -22.5  -16.1  21.0 13.0   8.8  6.9   -5.9  36.8  4.3   8.6  7.6
 030  50 -22.5   -9.3  19.9  8.1   6.3  7.0   -4.0  29.9  8.7   7.4  4.2
 030  45 -22.5    2.2  16.1  6.3   3.5  6.7   -1.4  29.3 13.4   4.2  4.1
 030  40 -22.5   14.9  12.1 10.0   3.5  6.9   -1.1  23.6 17.7   4.5  4.3
 030  35 -22.5   33.6  10.1 13.5   2.6  6.5   -1.3  16.0 12.3   4.5  3.7
