  Ls Hgt   Lat  TA0K   TA1K  Tp1  TA2K  Tp2    PA0     PA1%  Pp1  PA2%  Pp2    DA0
 120   0 -22.5 204.57  2.15 17.2   .93  3.0 5.034E+02  1.69  4.9   .82  9.7 1.302E-02
 120  80 -15.0 131.72  7.24 14.3  5.23  4.4 2.208E-02 11.30 12.8 10.14  7.5 8.855E-07
 120  75 -15.0 138.41  7.06 14.8  5.78  5.7 4.581E-02  9.76  4.3  8.76  8.0 1.753E-06
 120  70 -15.0 142.36  7.14 19.5  5.86  6.6 9.251E-02  9.00  4.6  7.20  8.5 3.445E-06
 120  65 -15.0 143.86  8.96   .3  5.51  7.6 1.846E-01  8.21  7.0  5.68  9.1 6.823E-06
 120  60 -15.0 141.11 10.23  4.4  4.92  8.0 3.700E-01  8.22 10.8  4.28  9.7 1.399E-05
 120  55 -15.0 132.26 10.02  9.1  4.05  8.1 7.664E-01  7.76 15.6  3.50 10.8 3.083E-05
 120  50 -15.0 130.22  8.07 12.9  2.75  9.8 1.634E+00  7.29 20.1  3.19   .5 6.647E-05
 120  45 -15.0 134.94  5.65 18.0  1.96   .2 3.438E+00  6.53 22.5  2.84  1.5 1.348E-04
 120  40 -15.0 145.93  5.96 21.2  1.57  1.1 6.930E+00  5.26   .5  2.31  1.8 2.513E-04
 120  35 -15.0 158.38  6.16 23.4  1.76   .6 1.325E+01  4.29  3.4  1.83  2.2 4.429E-04
 120  30 -15.0 170.31  5.32  2.3  2.27  2.3 2.411E+01  3.49  7.8  1.36  3.0 7.493E-04
 120  25 -15.0 180.78  3.60  6.3  1.56  3.5 4.223E+01  2.86 11.2  1.10  8.4 1.236E-03
 120  20 -15.0 190.50  3.26 10.8  1.06  4.2 7.174E+01  2.42 13.4  1.01  9.3 1.992E-03
 120  15 -15.0 198.58  2.47 13.7   .74  4.8 1.190E+02  2.14 15.5   .95  9.6 3.170E-03
 120  10 -15.0 205.05  2.16 15.5   .53  3.7 1.938E+02  1.93   .4   .92  9.8 5.000E-03
 120   5 -15.0 208.52  3.18 16.6   .88  3.3 3.117E+02  1.75  3.7   .95  9.7 7.910E-03
 120   0 -15.0 205.00 10.47 16.5  2.61  3.0 4.991E+02  2.78  4.9   .72  9.4 1.293E-02
 120  80  -7.5 132.05  8.67 14.3  4.55  4.4 2.140E-02 14.24 12.8  9.20  7.5 8.549E-07
 120  75  -7.5 137.66  7.43 14.3  5.23  5.4 4.438E-02 11.67 10.4  7.99  8.1 1.703E-06
 120  70  -7.5 142.17  7.55 17.3  5.18  6.1 8.967E-02 10.01  7.5  6.59  8.6 3.341E-06
 120  65  -7.5 143.97  8.22  1.0  4.39  7.5 1.789E-01  8.76  8.2  5.28  9.1 6.603E-06
 120  60  -7.5 141.81  9.21  5.6  4.75  8.0 3.581E-01  8.34 11.3  4.26 10.0 1.349E-05
 120  55  -7.5 133.15  8.07  9.1  3.94  8.8 7.385E-01  8.30 16.1  3.84 11.5 2.953E-05
 120  50  -7.5 128.79  6.83 12.5  2.62 10.8 1.576E+00  7.68 19.9  3.55  1.2 6.478E-05
 120  45  -7.5 133.45  5.37 17.6  1.80  1.7 3.344E+00  6.61 22.3  2.96  1.9 1.325E-04
 120  40  -7.5 144.82  5.28 21.3  1.54  2.5 6.786E+00  5.16   .1  2.35  2.0 2.479E-04
 120  35  -7.5 156.49  5.03 23.0  1.51   .2 1.304E+01  4.17  2.8  1.84  2.1 4.413E-04
 120  30  -7.5 168.21  5.10  1.0  1.74  1.4 2.391E+01  3.60  7.7  1.42  2.6 7.524E-04
 120  25  -7.5 178.96  3.80  4.4  1.76  2.8 4.215E+01  3.21 11.1  1.16  4.3 1.246E-03
 120  20  -7.5 189.67  3.52  8.3  1.39  3.8 7.188E+01  2.78 13.3  1.06  8.9 2.005E-03
 120  15  -7.5 198.22  3.57 11.7   .94  4.7 1.194E+02  2.52 15.4  1.04  9.5 3.187E-03
 120  10  -7.5 205.42  3.98 14.7   .63  4.0 1.945E+02  2.16 18.3  1.04  9.7 5.011E-03
 120   5  -7.5 211.09  4.15 16.6   .79  3.3 3.120E+02  1.81  1.2  1.05  9.7 7.822E-03
 120   0  -7.5 214.50  8.28 17.4  1.91  3.2 4.951E+02  2.46  5.1   .92  9.4 1.223E-02
 120  80    .0 130.95  9.95 14.1  4.68  4.1 2.119E-02 18.45 13.3  9.02  7.8 8.527E-07
 120  75    .0 136.98  8.62 13.9  4.94  5.5 4.413E-02 14.78 12.4  8.18  8.4 1.700E-06
 120  70    .0 141.88  8.63 15.7  5.12  6.5 8.938E-02 11.95 11.2  7.10  8.9 3.334E-06
 120  65    .0 144.77  9.25  3.7  5.28  7.9 1.780E-01  9.91 10.9  5.80  9.5 6.536E-06
 120  60    .0 142.55  8.48  7.4  5.51  8.9 3.548E-01  8.62 12.7  4.28 10.3 1.329E-05
 120  55    .0 133.07  7.04  9.7  3.13  9.7 7.297E-01  8.16 16.9  3.48   .2 2.918E-05
 120  50    .0 128.63  5.13 12.4  2.15 10.5 1.555E+00  7.57 20.0  3.15  1.6 6.397E-05
 120  45    .0 132.92  3.85 17.2  1.77  1.7 3.309E+00  6.35 21.7  2.71  1.9 1.316E-04
 120  40    .0 143.86  3.89 21.2  1.34  3.5 6.740E+00  4.96 22.9  2.17  1.7 2.479E-04
 120  35    .0 156.55  4.26 22.8  1.06 11.6 1.297E+01  3.94 23.8  1.83  1.6 4.386E-04
 120  30    .0 167.56  4.46 23.9  1.23   .4 2.382E+01  3.58  9.6  1.56  2.0 7.523E-04
 120  25    .0 178.33  3.67  3.0  1.71  2.0 4.208E+01  3.41 12.5  1.30  2.7 1.249E-03
 120  20    .0 188.97  3.72  7.0  1.59  3.4 7.190E+01  3.08 14.1  1.12  8.7 2.013E-03
 120  15    .0 198.18  4.10 11.0  1.14  4.4 1.196E+02  2.74 15.7  1.06  9.4 3.192E-03
 120  10    .0 205.47  4.54 14.3   .66  4.3 1.948E+02  2.33 17.7  1.05  9.7 5.016E-03
 120   5    .0 212.30  5.45 16.5   .80  3.0 3.122E+02  1.86 21.9  1.05  9.8 7.782E-03
 120   0    .0 216.75  7.77 17.8  1.74  3.0 4.940E+02  2.17  4.8   .98  9.5 1.207E-02
 120  80   7.5 130.89  9.80 14.4  4.67  4.2 2.144E-02 20.73 14.0  9.00  8.3 8.618E-07
 120  75   7.5 136.90  9.02 14.7  4.83  5.0 4.466E-02 16.89 13.6  7.90  8.6 1.721E-06
 120  70   7.5 141.59  9.67 14.2  5.72  6.8 9.054E-02 13.40 13.1  6.91  9.1 3.384E-06
 120  65   7.5 144.36  9.56 12.6  5.71  8.2 1.806E-01 10.34 13.2  5.53  9.8 6.646E-06
 120  60   7.5 141.59  8.93 10.6  5.61  9.6 3.612E-01  8.17 14.7  3.99 10.7 1.361E-05
 120  55   7.5 133.18  5.56 10.9  2.89 10.3 7.433E-01  7.70 17.8  3.30   .6 2.967E-05
 120  50   7.5 128.61  4.37 12.0  1.88  7.7 1.583E+00  6.93 19.7  2.97  1.4 6.510E-05
 120  45   7.5 133.40  3.34 15.0  1.30   .2 3.360E+00  5.84 20.6  2.59  1.9 1.331E-04
 120  40   7.5 144.98  3.00 20.2  1.35  2.5 6.825E+00  4.87 21.0  2.16  2.2 2.490E-04
 120  35   7.5 157.50  3.65 22.9  1.08  3.2 1.307E+01  4.15 20.5  1.81  1.8 4.392E-04
 120  30   7.5 168.26  3.37   .7  1.13  2.9 2.392E+01  3.68 17.4  1.53  1.2 7.523E-04
 120  25   7.5 179.10  2.62  1.4  1.12  1.9 4.215E+01  3.36 15.8  1.32 11.9 1.245E-03
 120  20   7.5 189.00  2.67  5.6  1.18  2.5 7.194E+01  3.09 15.7  1.15  9.9 2.014E-03
 120  15   7.5 198.03  2.90 11.3   .98  3.7 1.196E+02  2.80 16.3  1.04  9.5 3.196E-03
 120  10   7.5 205.73  3.83 14.2   .77  4.1 1.948E+02  2.42 17.5   .99  9.6 5.011E-03
 120   5   7.5 212.29  6.44 16.6   .98  3.0 3.122E+02  1.91 19.9   .97  9.6 7.784E-03
 120   0   7.5 218.58  7.56 18.1  1.54  3.5 4.933E+02  1.87  3.9  1.03  9.4 1.195E-02
 120  80  15.0 131.65  9.79 14.8  4.11   .3 2.220E-02 21.38 14.2  8.27  9.2 8.868E-07
 120  75  15.0 136.81  9.14 14.7  4.23  2.8 4.611E-02 17.83 13.9  7.03  9.0 1.778E-06
 120  70  15.0 141.41 10.44 13.7  4.91  7.5 9.353E-02 14.31 13.8  5.63  9.2 3.501E-06
 120  65  15.0 142.79 11.32 12.4  5.71  8.1 1.873E-01 10.50 14.2  4.30  9.8 6.978E-06
 120  60  15.0 139.71  9.03 12.6  4.65  9.3 3.780E-01  8.08 16.0  3.54 11.0 1.441E-05
 120  55  15.0 132.64  5.74 13.1  2.81 11.1 7.819E-01  7.11 18.2  3.29  1.4 3.129E-05
 120  50  15.0 129.31  3.62  8.4  1.83  7.3 1.663E+00  6.46 18.9  2.82  1.8 6.799E-05
 120  45  15.0 135.11  2.61  9.6  1.31 11.9 3.508E+00  5.76 19.4  2.33  2.2 1.373E-04
 120  40  15.0 146.85  3.02 23.0  1.49  2.1 7.061E+00  5.00 19.3  1.85  2.8 2.544E-04
 120  35  15.0 159.34  2.31 22.8  1.24  3.9 1.342E+01  4.44 18.8  1.59  2.3 4.455E-04
 120  30  15.0 170.48  2.75 23.4   .93  3.9 2.436E+01  3.96 18.1  1.46 11.6 7.559E-04
 120  25  15.0 180.94  2.26  1.5   .92  3.2 4.264E+01  3.55 17.4  1.30 11.1 1.247E-03
 120  20  15.0 190.29  2.01 16.7  1.01  2.3 7.244E+01  3.20 17.3  1.16 10.4 2.014E-03
 120  15  15.0 198.96  2.37 17.2   .88  2.8 1.201E+02  2.77 17.4  1.02  9.8 3.193E-03
 120  10  15.0 206.27  2.71 16.8   .80  3.5 1.953E+02  2.33 17.5   .91  9.6 5.008E-03
 120   5  15.0 213.20  4.30 16.8   .84  3.8 3.124E+02  1.87 18.0   .87  9.6 7.754E-03
 120   0  15.0 220.07  8.56 17.4  1.62  3.0 4.929E+02  1.57  4.2   .96  9.6 1.187E-02
 120  80  22.5 132.40 10.65 14.6  5.03   .5 2.368E-02 21.89 14.3  7.90 11.4 9.400E-07
 120  75  22.5 137.17 10.19 14.4  5.21   .1 4.905E-02 18.04 14.2  5.96 10.5 1.887E-06
 120  70  22.5 140.97 10.95 12.0  5.00   .0 9.954E-02 14.06 14.4  4.33  9.2 3.739E-06
 120  65  22.5 141.30 11.44 12.9  3.66  6.5 2.004E-01  9.84 15.4  3.42  9.1 7.538E-06
 120  60  22.5 137.75  8.61 15.1  3.51  7.6 4.077E-01  7.45 17.0  3.01 11.0 1.575E-05
 120  55  22.5 132.16  4.70  6.1  3.31 10.1 8.484E-01  7.00 18.3  2.83  1.4 3.403E-05
 120  50  22.5 130.89  3.33  6.8  2.03  1.4 1.798E+00  6.62 18.5  2.50  3.3 7.264E-05
 120  45  22.5 137.76  3.15  5.4  1.49  4.7 3.747E+00  6.00 18.3  2.13  3.8 1.439E-04
 120  40  22.5 149.71  2.63  6.6  1.38  5.0 7.439E+00  5.50 18.3  1.86  2.3 2.629E-04
 120  35  22.5 162.27  2.53  3.1  1.29  3.6 1.397E+01  5.07 18.2  1.59  1.1 4.555E-04
 120  30  22.5 173.24  2.03 19.1  1.04  3.2 2.511E+01  4.68 18.1  1.33   .0 7.666E-04
 120  25  22.5 183.54  2.35 17.7   .94  1.9 4.358E+01  4.20 18.1  1.14 11.2 1.256E-03
 120  20  22.5 192.82  2.63 18.0   .77  3.2 7.349E+01  3.61 18.1  1.00 10.4 2.016E-03
 120  15  22.5 201.05  3.32 18.3   .69  3.8 1.211E+02  2.91 18.1   .91 10.1 3.187E-03
 120  10  22.5 208.22  3.64 18.9   .67  2.7 1.960E+02  2.25 17.9   .83 10.0 4.979E-03
 120   5  22.5 214.78  3.83 19.1   .85  2.9 3.123E+02  1.74 17.0   .77  9.7 7.694E-03
 120   0  22.5 222.68  7.19 17.5  1.51  3.2 4.910E+02  1.27 10.1   .83  9.6 1.168E-02
 120  80  30.0 133.22 11.51 14.2  5.14 11.3 2.585E-02 22.29 14.5  7.45   .8 1.021E-06
 120  75  30.0 137.13 11.80 14.0  4.82 11.9 5.344E-02 17.80 14.7  5.91  1.7 2.056E-06
 120  70  30.0 140.07 11.67 14.1  5.42  1.7 1.087E-01 13.11 15.1  4.59  4.3 4.109E-06
 120  65  30.0 139.31 10.04 14.2  4.41  4.0 2.203E-01  9.25 15.8  3.79  7.8 8.404E-06
 120  60  30.0 136.04  6.16 14.6  4.65  7.4 4.519E-01  7.58 17.1  3.41 10.2 1.764E-05
 120  55  30.0 132.44  4.09  3.6  3.76  9.8 9.430E-01  7.21 18.3  3.05  1.7 3.770E-05
 120  50  30.0 133.01  3.59  5.5  2.20  1.1 1.983E+00  6.64 18.1  2.64  3.4 7.886E-05
 120  45  30.0 141.51  3.18  5.6  1.85  3.5 4.070E+00  6.14 18.0  2.06  4.6 1.522E-04
 120  40  30.0 153.43  2.92  5.5  1.48  4.7 7.937E+00  5.73 17.9  1.63  6.3 2.737E-04
 120  35  30.0 165.86  2.61  6.8  1.28  6.2 1.469E+01  5.59 17.9  1.38  9.8 4.686E-04
 120  30  30.0 176.98  2.15 13.1  1.06  7.8 2.608E+01  5.48 18.1  1.17 11.6 7.794E-04
 120  25  30.0 186.97  2.90 16.9   .85 11.2 4.477E+01  4.97 18.3   .99   .2 1.267E-03
 120  20  30.0 196.14  3.95 17.9   .84  1.3 7.481E+01  4.11 18.4   .84 11.9 2.017E-03
 120  15  30.0 204.44  4.37 18.9   .73  2.5 1.223E+02  3.14 18.4   .73 10.4 3.164E-03
 120  10  30.0 210.95  4.20 19.3   .59  3.4 1.964E+02  2.27 18.1   .67  9.7 4.926E-03
 120   5  30.0 216.33  4.68 19.3   .62  3.5 3.114E+02  1.58 17.0   .65  9.7 7.618E-03
 120   0  30.0 222.77  6.77 18.1  1.38  3.3 4.884E+02  1.14 11.6   .67  9.6 1.161E-02
 120  80  37.5 133.85 12.56 13.5  4.51 11.9 2.867E-02 21.45 14.5  7.49  1.7 1.126E-06
 120  75  37.5 136.53 11.49 14.6  5.27  1.2 5.924E-02 16.24 14.8  6.32  2.4 2.291E-06
 120  70  37.5 138.17  9.34 14.2  5.47  2.3 1.213E-01 11.67 15.0  5.22  5.6 4.656E-06
 120  65  37.5 137.53  7.25 14.0  3.73  3.9 2.485E-01  8.85 15.7  4.41  8.1 9.591E-06
 120  60  37.5 135.28  5.05 14.8  4.41  7.3 5.125E-01  7.66 17.2  3.53 10.2 2.008E-05
 120  55  37.5 133.86  3.03  4.3  3.47  9.7 1.067E+00  7.20 17.8  2.77  1.6 4.216E-05
 120  50  37.5 136.64  4.10  5.9  2.31   .9 2.212E+00  6.70 17.7  2.29  3.4 8.566E-05
 120  45  37.5 145.66  3.38  5.7  2.23  3.3 4.451E+00  6.20 17.8  1.64  4.9 1.617E-04
 120  40  37.5 157.88  3.02  6.5  1.74  4.9 8.511E+00  5.94 17.9  1.21  6.8 2.852E-04
 120  35  37.5 170.23  2.39  7.6  1.25  6.4 1.549E+01  5.89 17.9  1.03  9.2 4.815E-04
 120  30  37.5 181.07  2.16 15.0   .92  7.9 2.712E+01  5.71 18.1   .89 11.0 7.923E-04
 120  25  37.5 190.70  3.04 17.1   .69  9.7 4.604E+01  5.14 18.2   .78   .0 1.277E-03
 120  20  37.5 199.34  4.13 18.0   .59   .2 7.623E+01  4.25 18.4   .67   .4 2.023E-03
 120  15  37.5 207.05  4.63 18.7   .61  1.4 1.237E+02  3.23 18.3   .59   .1 3.160E-03
 120  10  37.5 213.48  4.58 19.1   .63  2.2 1.976E+02  2.26 18.1   .53 10.2 4.896E-03
 120   5  37.5 218.54  4.77 19.0   .70  3.0 3.117E+02  1.46 17.2   .49  9.4 7.547E-03
 120   0  37.5 222.24  5.81 18.1  1.00  3.4 4.877E+02  1.03 12.3   .52  9.3 1.162E-02
 120  80  45.0 133.31 11.25 13.7  4.88  1.3 3.211E-02 18.98 14.3  7.91  1.0 1.268E-06
 120  75  45.0 135.60  9.70 14.2  4.32  1.3 6.668E-02 14.55 14.5  6.65   .6 2.601E-06
 120  70  45.0 136.64  7.49 14.1  4.17  1.0 1.377E-01 11.37 14.7  5.43 11.6 5.341E-06
 120  65  45.0 136.19  5.40 14.2  3.72  3.3 2.838E-01  9.26 15.0  4.08  9.0 1.105E-05
 120  60  45.0 135.28  3.38 13.9  3.67  6.8 5.866E-01  8.06 16.4  2.78 10.9 2.295E-05
 120  55  45.0 136.38  3.75  5.4  2.94 10.1 1.212E+00  7.03 17.2  1.99  1.4 4.701E-05
 120  50  45.0 141.05  4.94  6.0  2.29  1.0 2.467E+00  6.30 17.6  1.62  3.5 9.258E-05
 120  45  45.0 150.09  4.16  5.9  1.76  3.6 4.858E+00  6.22 17.8  1.14  5.0 1.713E-04
 120  40  45.0 162.12  3.01  6.4  1.31  5.0 9.120E+00  6.36 17.8   .80  6.4 2.977E-04
 120  35  45.0 174.17  2.38 12.3   .86  6.2 1.636E+01  6.39 18.0   .67  8.8 4.970E-04
 120  30  45.0 184.74  2.56 16.8   .62  6.7 2.830E+01  5.99 18.1   .60 10.7 8.103E-04
 120  25  45.0 194.23  3.52 17.6   .48  8.2 4.756E+01  5.23 18.2   .55 11.5 1.295E-03
 120  20  45.0 202.65  4.28 18.1   .45 10.0 7.806E+01  4.27 18.3   .51   .1 2.037E-03
 120  15  45.0 210.06  4.69 18.5   .51 11.9 1.257E+02  3.24 18.2   .45   .5 3.166E-03
 120  10  45.0 216.14  4.74 18.8   .63  1.2 1.996E+02  2.25 18.0   .39   .2 4.885E-03
 120   5  45.0 220.49  4.71 18.7   .72  2.3 3.133E+02  1.38 17.4   .36  9.2 7.519E-03
 120   0  45.0 223.29  5.54 18.0   .87  3.0 4.885E+02   .85 13.5   .38  9.0 1.158E-02
 120  80  52.5 133.40  9.28 13.5  4.98   .1 3.637E-02 16.60 14.0  8.66   .5 1.440E-06
 120  75  52.5 134.89  7.59 14.3  5.19   .4 7.579E-02 13.97 14.1  6.71   .5 2.976E-06
 120  70  52.5 135.40  6.68 13.5  4.65   .8 1.574E-01 11.87 14.1  4.82 11.9 6.163E-06
 120  65  52.5 135.46  5.27 13.8  3.65  4.6 3.259E-01  9.78 14.7  3.40  9.6 1.274E-05
 120  60  52.5 135.99  4.38 12.9  2.99  8.2 6.736E-01  7.99 15.6  2.31 11.4 2.619E-05
 120  55  52.5 139.99  4.19  6.2  2.06 10.3 1.375E+00  6.49 16.9  1.65  1.4 5.195E-05
 120  50  52.5 147.10  4.95  5.9  1.70   .6 2.733E+00  5.58 17.6  1.19  2.9 9.832E-05
 120  45  52.5 156.02  4.37  5.9  1.32  2.0 5.232E+00  5.55 17.7   .88  4.4 1.775E-04
 120  40  52.5 166.98  3.32  6.4  1.01  4.2 9.620E+00  6.01 17.8   .65  5.5 3.049E-04
 120  35  52.5 178.23  2.21 10.0   .87  5.4 1.701E+01  6.26 17.9   .45  6.3 5.049E-04
 120  30  52.5 188.14  2.46 16.7   .58  6.2 2.910E+01  5.95 18.0   .36  8.1 8.180E-04
 120  25  52.5 197.11  3.66 17.7   .38  6.7 4.848E+01  5.21 18.1   .34 11.0 1.301E-03
 120  20  52.5 205.18  4.47 18.2   .33  7.7 7.905E+01  4.22 18.2   .34 11.8 2.038E-03
 120  15  52.5 212.21  4.77 18.4   .32 10.2 1.266E+02  3.19 18.1   .32   .2 3.157E-03
 120  10  52.5 217.74  4.72 18.5   .41   .2 2.002E+02  2.20 18.0   .28   .5 4.864E-03
 120   5  52.5 221.48  4.51 18.5   .59  1.6 3.134E+02  1.31 17.6   .25 11.2 7.488E-03
 120   0  52.5 223.97  4.76 18.3   .92  2.8 4.877E+02   .71 15.6   .27  8.6 1.152E-02
 120  80  60.0 133.68  8.82 14.0  4.94 11.3 4.092E-02 15.48 13.8  8.81   .6 1.620E-06
 120  75  60.0 134.14  8.52 14.2  5.62   .7 8.554E-02 14.03 13.6  6.70  1.0 3.384E-06
 120  70  60.0 134.68  7.97 13.2  4.61  1.2 1.785E-01 12.01 13.2  4.73  7.9 7.028E-06
 120  65  60.0 135.38  7.38 12.4  3.36  5.9 3.704E-01  9.51 13.7  3.28  9.1 1.448E-05
 120  60  60.0 137.40  5.35  8.5  2.07  8.1 7.627E-01  7.29 15.7  2.44 11.9 2.935E-05
 120  55  60.0 143.33  4.28  5.7  1.79 11.1 1.540E+00  5.73 17.0  1.76  1.4 5.682E-05
 120  50  60.0 151.23  4.22  6.4  1.40  1.2 3.005E+00  4.76 17.5  1.19  2.6 1.051E-04
 120  45  60.0 161.28  3.50  6.1  1.14  1.2 5.636E+00  4.52 17.7   .80  3.9 1.849E-04
 120  40  60.0 172.30  2.72  6.4   .84  2.5 1.016E+01  4.73 17.8   .57  5.0 3.121E-04
 120  35  60.0 182.73  1.82  8.6   .70  4.2 1.769E+01  4.91 17.9   .42  5.7 5.122E-04
 120  30  60.0 192.00  1.75 16.7   .68  5.6 2.990E+01  4.76 18.0   .29  6.2 8.239E-04
 120  25  60.0 200.22  2.55 17.7   .53  6.3 4.938E+01  4.28 18.1   .22  7.0 1.304E-03
 120  20  60.0 207.60  3.41 18.1   .33  7.1 7.998E+01  3.57 18.1   .20   .1 2.038E-03
 120  15  60.0 213.94  3.88 18.3   .21  7.8 1.275E+02  2.76 18.1   .19   .4 3.154E-03
 120  10  60.0 218.86  4.00 18.3   .19  1.2 2.010E+02  1.94 18.0   .19   .3 4.859E-03
 120   5  60.0 222.03  3.91 18.3   .34  1.1 3.142E+02  1.17 17.7   .18 11.6 7.487E-03
 120   0  60.0 223.55  3.80 18.2   .47  1.9 4.887E+02   .58 16.4   .18  8.5 1.157E-02
 120  80  67.5 132.46 10.50 14.0  5.73 11.1 4.535E-02 15.38 13.5  8.76 11.7 1.814E-06
 120  75  67.5 133.51 10.61 14.2  6.58   .4 9.546E-02 14.07 12.9  6.62  8.2 3.798E-06
 120  70  67.5 134.28  9.98 12.3  5.13  2.3 1.997E-01 11.78 12.6  4.29  7.4 7.880E-06
 120  65  67.5 135.96  8.94 12.2  2.76  6.7 4.142E-01  9.05 13.3  2.88  9.0 1.612E-05
 120  60  67.5 140.16  6.17  6.1  1.96  8.3 8.459E-01  6.96 16.4  2.11   .0 3.192E-05
 120  55  67.5 146.35  4.64  6.0  1.44  9.9 1.683E+00  5.30 17.4  1.54  1.1 6.085E-05
 120  50  67.5 155.50  3.72  6.0  1.17   .6 3.228E+00  4.23 17.6  1.13  1.6 1.098E-04
 120  45  67.5 165.06  2.83  6.3  1.10  1.3 5.961E+00  3.79 17.7   .79  2.2 1.911E-04
 120  40  67.5 175.64  1.98  7.7   .87  1.7 1.062E+01  3.72 17.8   .51  3.4 3.199E-04
 120  35  67.5 186.03  1.37 15.0   .61  2.6 1.829E+01  3.64 17.9   .33  5.0 5.202E-04
 120  30  67.5 195.15  1.29 17.2   .52  5.4 3.065E+01  3.45 18.0   .21  5.9 8.309E-04
 120  25  67.5 203.13  1.60 17.8   .49  6.8 5.023E+01  3.14 18.0   .14  1.3 1.308E-03
 120  20  67.5 210.20  2.15 18.0   .32  7.1 8.084E+01  2.70 18.0   .13   .9 2.035E-03
 120  15  67.5 216.09  2.67 18.1   .22  2.3 1.283E+02  2.17 18.0   .13   .7 3.140E-03
 120  10  67.5 220.34  3.04 18.2   .22  1.8 2.014E+02  1.59 17.9   .13   .3 4.835E-03
 120   5  67.5 222.57  3.20 18.2   .19  1.5 3.141E+02   .98 17.7   .13 11.5 7.466E-03
 120   0  67.5 222.74  3.18 18.2   .26   .8 4.886E+02   .45 16.8   .13  9.4 1.161E-02
 120  80  75.0 131.15 11.91 15.0  6.56 10.2 4.924E-02 16.12 12.7  8.09  6.6 1.993E-06
 120  75  75.0 133.03 13.97 12.6  6.92 11.9 1.044E-01 15.09 11.7  5.68  5.7 4.174E-06
 120  70  75.0 134.82 12.50 11.0  4.10  4.7 2.182E-01 12.59 11.6  3.43  6.4 8.583E-06
 120  65  75.0 137.51  9.82 10.0  2.09  6.4 4.506E-01  9.47 14.2  2.38  8.8 1.734E-05
 120  60  75.0 143.17  6.68  7.1  1.53  9.1 9.100E-01  6.90 18.1  1.90   .1 3.363E-05
 120  55  75.0 149.98  5.19  5.6  1.55  7.0 1.782E+00  5.00 18.1  1.39  1.3 6.289E-05
 120  50  75.0 157.80  4.02  5.2  1.13  4.4 3.374E+00  4.05 17.9   .97   .7 1.132E-04
 120  45  75.0 167.09  2.75  5.9   .81  3.5 6.183E+00  3.85 17.8   .71   .2 1.958E-04
 120  40  75.0 177.63  1.98 16.8   .75   .4 1.094E+01  3.74 17.8   .50   .1 3.259E-04
 120  35  75.0 188.08  1.58 17.3   .63   .3 1.874E+01  3.46 17.9   .33 12.0 5.271E-04
 120  30  75.0 197.43  1.72 17.6   .49 11.6 3.122E+01  3.09 17.9   .20 12.0 8.364E-04
 120  25  75.0 205.70  1.89 17.8   .38 11.9 5.085E+01  2.67 18.0   .13   .1 1.308E-03
 120  20  75.0 212.84  2.11 18.0   .37 11.9 8.136E+01  2.22 18.0   .09   .2 2.022E-03
 120  15  75.0 218.38  2.31 18.0   .30 12.0 1.284E+02  1.75 18.0   .09   .3 3.111E-03
 120  10  75.0 221.85  2.46 18.1   .15  1.2 2.009E+02  1.27 17.9   .11   .2 4.790E-03
 120   5  75.0 222.86  2.58 18.0   .16   .4 3.127E+02   .78 17.8   .11 11.7 7.422E-03
 120   0  75.0 221.41  2.52 18.0   .32   .9 4.867E+02   .33 17.4   .11  9.2 1.163E-02
 120  80  82.5 129.67 13.17 14.8  6.95 11.5 5.212E-02 17.74 11.7  8.40  5.9 2.134E-06
 120  75  82.5 133.27 16.35 12.2  7.89  4.8 1.107E-01 16.02 10.4  5.59  5.8 4.424E-06
 120  70  82.5 136.23 13.40 10.3  3.88  3.0 2.307E-01 13.38 10.0  3.32  6.7 8.978E-06
 120  65  82.5 139.42 10.11  7.7  1.75  5.9 4.722E-01 10.10 10.6  2.36  9.5 1.792E-05
 120  60  82.5 146.41  6.95  6.3  1.74  8.4 9.421E-01  6.65 16.4  1.78 11.7 3.404E-05
 120  55  82.5 154.28  4.86  5.8  1.23 11.7 1.811E+00  4.42 17.4  1.45   .3 6.210E-05
 120  50  82.5 161.73  3.54  5.9  1.12  5.0 3.373E+00  3.15 17.6  1.15   .2 1.103E-04
 120  45  82.5 169.80  2.98  5.9   .97  5.1 6.107E+00  2.41 17.7   .93 11.9 1.903E-04
 120  40  82.5 179.12  2.12  9.7   .89  5.0 1.074E+01  2.20 17.7   .78 11.8 3.171E-04
 120  35  82.5 188.67  1.51 16.8   .80 10.9 1.833E+01  2.01 17.8   .65 11.8 5.141E-04
 120  30  82.5 197.43  1.42 17.5   .74 11.6 3.052E+01  1.74 17.9   .50 11.9 8.177E-04
 120  25  82.5 205.41  1.47 17.7   .62 11.8 4.973E+01  1.42 17.9   .35   .0 1.281E-03
 120  20  82.5 212.34  1.46 17.9   .60 11.9 7.963E+01  1.12 18.0   .24   .1 1.984E-03
 120  15  82.5 217.68  1.32 18.0   .51   .1 1.258E+02   .85 18.0   .17   .2 3.059E-03
 120  10  82.5 220.60  1.19 18.0   .32   .4 1.972E+02   .62 18.0   .14   .2 4.730E-03
 120   5  82.5 220.18  1.23 18.0   .26   .7 3.082E+02   .39 18.0   .12 11.8 7.404E-03
 120   0  82.5 215.13  1.18 18.0   .29   .7 4.837E+02   .18 17.8   .09  9.1 1.190E-02
 120  80  90.0 135.15 17.95  1.4  6.93  2.1 5.769E-02 16.34 17.0  7.49  9.7 2.278E-06
