  Ls Hgt   Lat   TA0K   TA1K  Tp1  TA2K  Tp2     DA0     DA1%  Dp1  DA2%  Dp2     PA0
 360  -1 -52.5  203.44  5.69 18.8  1.48  3.7  1.658E-02  3.42  7.0   .88  9.4  6.404E+02
 360  -2 -52.5  204.81  5.62 18.9  2.06  3.5  1.805E-02  3.46  7.2  1.16  9.4  7.019E+02
 360  -3 -52.5  203.19 10.75 17.8  3.36  1.9  2.002E-02  6.14  6.1  1.86  7.9  7.714E+02
 360  -4 -52.5  201.57 10.66 17.8  3.33  1.9  2.217E-02  6.14  6.1  1.86  7.9  8.478E+02
 360  -5 -52.5  199.95 10.58 17.8  3.30  1.9  2.457E-02  6.14  6.1  1.86  7.9  9.317E+02
 360  80 -45.0  162.39 10.61 12.8  3.22  4.1  1.069E-06 10.17 14.8  3.71  5.8  3.292E-02
 360  75 -45.0  153.79 10.61 12.8  3.22  4.1  2.129E-06 10.17 14.8  3.71  5.8  6.212E-02
 360  70 -45.0  145.19  9.38 13.9  3.12  6.1  4.261E-06 11.30 15.0  4.22  4.3  1.172E-01
 360  65 -45.0  144.10  8.40 16.0  3.19  4.9  8.458E-06  7.87 15.3  3.29  5.7  2.312E-01
 360  60 -45.0  145.74  7.26 14.0  2.82  4.0  1.653E-05  4.94 12.6  2.55  7.3  4.569E-01
 360  55 -45.0  147.44  6.10 13.7  2.32  3.9  3.204E-05  4.67 14.0  2.24  8.7  8.958E-01
 360  50 -45.0  149.72  4.60  7.5  1.97  6.0  6.126E-05  4.93 15.0  1.89  7.6  1.740E+00
 360  45 -45.0  151.09  3.76  8.4  1.74  7.5  1.168E-04  5.73 16.5  1.28  7.2  3.350E+00
 360  40 -45.0  152.82  4.52  8.6  1.41  7.9  2.207E-04  6.51 18.3  1.00  5.7  6.403E+00
 360  35 -45.0  154.30  4.34 12.5  1.21  7.8  4.148E-04  5.58 17.7   .65  4.0  1.216E+01
 360  30 -45.0  157.57  4.12 15.9   .84  6.8  7.636E-04  3.60 17.5   .42  3.9  2.287E+01
 360  25 -45.0  163.63  3.79 17.4   .61  5.7  1.357E-03  1.76 19.1   .28  4.2  4.222E+01
 360  20 -45.0  172.31  3.44 16.9   .52  4.0  2.316E-03   .96 11.6   .21  6.1  7.583E+01
 360  15 -45.0  182.75  2.84 16.4   .47  2.4  3.802E-03   .90  9.9   .24  7.6  1.320E+02
 360  10 -45.0  194.48  2.39 17.4   .47  2.9  6.022E-03  1.00  7.4   .35  8.0  2.225E+02
 360   9 -45.0  196.52  2.35 17.4   .49  2.9  6.594E-03  1.05  7.3   .38  8.2  2.462E+02
 360   8 -45.0  198.31  2.32 17.2   .48  2.8  7.221E-03  1.11  6.7   .40  8.4  2.721E+02
 360   7 -45.0  199.82  2.36 17.6   .48  3.2  7.912E-03  1.22  6.7   .42  8.5  3.004E+02
 360   6 -45.0  201.46  2.48 17.5   .55  3.5  8.659E-03  1.37  6.8   .47  8.7  3.314E+02
 360   5 -45.0  203.59  2.75 17.3   .74  3.9  9.444E-03  1.59  6.9   .58  8.7  3.652E+02
 360   4 -45.0  205.80  3.31 17.1  1.09  4.1  1.029E-02  1.95  6.9   .77  8.9  4.022E+02
 360   3 -45.0  207.15  5.42 17.6  1.71  3.8  1.125E-02  3.15  6.5  1.12  8.7  4.424E+02
 360   2 -45.0  207.25  6.69 17.6  2.02  3.8  1.238E-02  4.03  6.2  1.29  8.5  4.868E+02
 360   1 -45.0  206.42  5.12 18.5  1.48  3.8  1.354E-02  3.06  6.7   .94  8.7  5.305E+02
 360   0 -45.0  206.54  4.32 18.2  1.46  4.4  1.484E-02  2.75  6.7   .88  7.9  5.821E+02
 360  -1 -45.0  206.77  4.75 17.7  1.30  4.7  1.629E-02  3.17  6.6   .79  7.4  6.395E+02
 360  -2 -45.0  208.27  2.14 17.3   .61  5.7  1.768E-02  1.71  7.0   .41  6.5  6.993E+02
 360  -3 -45.0  209.34  3.64 17.5  1.33  5.0  1.933E-02  2.55  7.0   .81  5.8  7.685E+02
 360  -4 -45.0  211.68  3.32 18.7  1.36  4.7  2.097E-02  2.58  7.4   .77 10.5  8.433E+02
 360  -5 -45.0  213.00  4.28 18.9  1.67  4.3  2.284E-02  3.02  7.4   .88 10.3  9.238E+02
 360  80 -37.5  161.59 10.20 12.5  4.43  4.1  1.042E-06  8.51 14.2  4.82  5.5  3.193E-02
 360  75 -37.5  153.04 10.20 12.5  4.43  4.1  2.102E-06  8.51 14.2  4.82  5.5  6.105E-02
 360  70 -37.5  144.49  8.75 13.4  4.35  3.7  4.267E-06  9.08 14.7  4.93  5.3  1.168E-01
 360  65 -37.5  141.93  7.10 14.1  4.72  3.2  8.628E-06  8.04 16.1  3.78  5.8  2.321E-01
 360  60 -37.5  142.34  6.07 13.0  3.50  3.7  1.723E-05  5.68 11.4  3.50  6.8  4.649E-01
 360  55 -37.5  142.94  6.04 12.7  3.01  4.6  3.430E-05  5.51 13.9  2.81  7.8  9.290E-01
 360  50 -37.5  145.46  5.23  7.4  2.40  6.2  6.676E-05  6.00 15.9  1.93  7.8  1.842E+00
 360  45 -37.5  148.40  4.00  9.7  1.71  6.5  1.278E-04  5.77 16.6  1.53  7.0  3.601E+00
 360  40 -37.5  151.96  4.24  8.2  1.73  6.5  2.404E-04  6.21 16.3  1.24  5.3  6.937E+00
 360  35 -37.5  155.49  4.60 12.0  1.46  8.8  4.457E-04  5.69 17.1   .90  2.8  1.316E+01
 360  30 -37.5  160.28  4.48 15.6  1.31  8.1  8.064E-04  3.74 17.7   .52  3.4  2.456E+01
 360  25 -37.5  167.22  4.41 16.4  1.00  4.0  1.410E-03  1.98 15.4   .38  5.6  4.480E+01
 360  20 -37.5  176.33  3.70 16.5   .69  2.1  2.371E-03  1.14 11.2   .33  7.6  7.943E+01
 360  15 -37.5  187.52  2.94 17.2   .51  2.6  3.831E-03  1.12 10.3   .37  8.0  1.365E+02
 360  10 -37.5  199.36  2.62 16.8   .48  3.2  5.996E-03  1.24  8.7   .46  8.8  2.271E+02
 360   9 -37.5  201.31  2.64 16.8   .49  3.4  6.553E-03  1.30  8.2   .48  8.4  2.506E+02
 360   8 -37.5  203.12  2.67 17.3   .51  3.5  7.161E-03  1.38  8.1   .51  8.5  2.763E+02
 360   7 -37.5  204.83  2.69 17.8   .58  3.7  7.821E-03  1.43  8.0   .57  8.6  3.043E+02
 360   6 -37.5  206.61  2.88 17.5   .71  3.9  8.535E-03  1.56  7.4   .65  8.7  3.349E+02
 360   5 -37.5  208.82  3.42 16.9  1.04  4.3  9.286E-03  1.93  7.3   .84  8.5  3.683E+02
 360   4 -37.5  210.46  4.75 18.1  1.47  4.3  1.012E-02  2.72  6.9  1.05  8.5  4.045E+02
 360   3 -37.5  211.88  5.47 18.3  1.73  4.0  1.104E-02  3.30  6.7  1.21  8.4  4.441E+02
 360   2 -37.5  212.23  7.53 18.2  2.17  3.8  1.210E-02  4.50  6.2  1.44  8.4  4.873E+02
 360   1 -37.5  210.82  6.56 18.2  1.78  4.3  1.329E-02  3.75  6.6  1.12  8.3  5.316E+02
 360   0 -37.5  209.71  5.75 18.1  1.36  3.8  1.464E-02  3.47  7.0   .86  8.2  5.827E+02
 360  -1 -37.5  209.80  5.20 18.0  1.45  4.1  1.604E-02  3.14  7.1   .95  8.1  6.389E+02
 360  -2 -37.5  210.45  3.67 18.6   .73  2.9  1.753E-02  2.56  7.7   .49  8.4  7.007E+02
 360  -3 -37.5  212.35  4.69 18.1  1.12  3.1  1.907E-02  3.11  7.2   .72  8.7  7.691E+02
 360  -4 -37.5  214.25  4.34 17.9  1.27  3.7  2.074E-02  3.18  7.1   .72  9.3  8.438E+02
 360  -5 -37.5  213.85  8.83 18.0  2.11  3.1  2.277E-02  5.26  6.8  1.23  8.9  9.239E+02
 360  80 -30.0  162.73  8.03 13.2  4.91  4.5  1.015E-06  6.35 11.8  5.48  4.2  3.132E-02
 360  75 -30.0  153.53  8.03 13.2  4.91  4.5  2.054E-06  6.35 11.8  5.48  4.2  5.985E-02
 360  70 -30.0  144.33  7.21 11.8  5.22  4.1  4.185E-06  7.43 13.4  5.04  5.1  1.144E-01
 360  65 -30.0  140.83  6.36 11.7  5.63  3.2  8.549E-06  8.30 13.9  4.07  5.6  2.281E-01
 360  60 -30.0  139.28  5.39 12.2  4.36  4.2  1.750E-05  7.00 12.4  4.44  5.9  4.619E-01
 360  55 -30.0  139.00  5.23 11.1  3.08  5.5  3.564E-05  6.07 13.8  3.54  6.3  9.391E-01
 360  50 -30.0  141.07  5.63  8.4  3.35  5.8  7.101E-05  6.53 16.6  2.14  5.9  1.900E+00
 360  45 -30.0  145.54  4.55 11.5  2.10  5.9  1.367E-04  5.62 16.6  1.31  7.2  3.778E+00
 360  40 -30.0  150.56  4.11 12.2  1.54  6.4  2.568E-04  5.19 16.9  1.06  6.8  7.344E+00
 360  35 -30.0  155.96  3.69 12.4  1.42  7.5  4.711E-04  4.40 17.2   .74  4.0  1.396E+01
 360  30 -30.0  162.32  3.85 15.7  1.28  7.2  8.401E-04  3.00 17.7   .52  5.2  2.592E+01
 360  25 -30.0  169.79  3.66 16.6  1.06  2.6  1.453E-03  1.58 13.3   .48  7.5  4.687E+01
 360  20 -30.0  179.39  3.22 18.2   .59  3.6  2.416E-03  1.28 10.0   .40  8.3  8.233E+01
 360  15 -30.0  190.97  2.88 16.3   .39  3.8  3.862E-03  1.50 10.9   .40  8.7  1.401E+02
 360  10 -30.0  203.26  2.51 17.2   .37  3.4  5.982E-03  1.44  9.8   .48  8.9  2.310E+02
 360   9 -30.0  205.34  2.53 17.2   .43  3.7  6.523E-03  1.41  9.8   .52  8.9  2.544E+02
 360   8 -30.0  207.38  2.57 17.1   .51  3.9  7.108E-03  1.40  9.7   .59  9.2  2.800E+02
 360   7 -30.0  209.40  2.69 16.8   .64  4.1  7.737E-03  1.45  8.8   .67  8.9  3.077E+02
 360   6 -30.0  211.41  3.04 16.4   .87  4.2  8.419E-03  1.61  7.9   .79  9.0  3.380E+02
 360   5 -30.0  213.40  4.25 18.0  1.31  3.8  9.151E-03  2.30  7.3  1.02  9.0  3.708E+02
 360   4 -30.0  215.10  4.93 18.6  1.61  3.7  9.957E-03  2.86  6.8  1.18  8.9  4.066E+02
 360   3 -30.0  216.93  5.63 17.9  1.93  3.5  1.082E-02  3.43  6.4  1.35  8.7  4.455E+02
 360   2 -30.0  217.33  8.37 17.8  2.45  3.1  1.183E-02  4.95  5.9  1.60  8.7  4.878E+02
 360   1 -30.0  215.60  7.37 18.0  2.26  3.1  1.303E-02  4.16  6.5  1.38  9.0  5.329E+02
 360   0 -30.0  212.40  6.31 18.7  2.27  3.4  1.449E-02  3.54  7.5  1.39  9.1  5.841E+02
 360  -1 -30.0  212.63  3.43 15.0  1.29  3.7  1.587E-02  2.45  8.5   .88  9.4  6.407E+02
 360  -2 -30.0  213.06  3.01 17.6  1.91  3.8  1.739E-02  2.35 10.0  1.12  9.5  7.035E+02
 360  -3 -30.0  213.22  4.70 19.1  2.07  3.6  1.904E-02  2.95  8.0  1.25  9.4  7.708E+02
 360  -4 -30.0  214.09  6.04 18.3  3.53  2.9  2.081E-02  3.85  7.8  2.04  8.9  8.459E+02
 360  -5 -30.0  214.96  6.07 18.3  3.55  2.9  2.274E-02  3.85  7.8  2.04  8.9  9.283E+02
 360  80 -22.5  153.16  6.01 12.0  6.65  4.4  9.610E-07  7.36 12.5  4.82  4.2  2.788E-02
 360  75 -22.5  148.56  6.01 12.0  6.65  4.4  1.986E-06  7.36 12.5  4.82  4.2  5.588E-02
 360  70 -22.5  143.96  6.01 12.0  6.65  4.4  4.107E-06  7.36 12.5  4.82  4.2  1.120E-01
 360  65 -22.5  139.36  7.30  7.5  6.41  1.8  8.505E-06  8.51 14.9  3.74  5.0  2.245E-01
 360  60 -22.5  138.21  7.15 10.0  4.21  3.8  1.748E-05  8.75 15.0  4.29  7.0  4.576E-01
 360  55 -22.5  137.27  5.68 13.2  3.76  7.4  3.602E-05  7.44 14.9  4.47  4.8  9.371E-01
 360  50 -22.5  138.00  5.17 11.2  3.98  6.8  7.331E-05  6.25 16.4  2.73  3.6  1.919E+00
 360  45 -22.5  142.22  4.20 11.4  2.97  4.7  1.436E-04  5.04 17.2  1.46  5.9  3.878E+00
 360  40 -22.5  148.65  4.16 14.8  1.87  3.8  2.701E-04  3.66 16.4  1.07  7.3  7.628E+00
 360  35 -22.5  156.11  3.26 15.3  1.20  5.3  4.904E-04  2.73 15.1   .80  6.2  1.455E+01
 360  30 -22.5  163.57  2.86 14.4  1.03  5.9  8.665E-04  1.85 18.7   .48  7.0  2.694E+01
 360  25 -22.5  172.07  2.92 14.1   .61  5.1  1.480E-03  1.54 14.4   .49  8.0  4.841E+01
 360  20 -22.5  181.77  2.59 17.2   .50  3.5  2.444E-03  1.47 11.9   .47  8.9  8.441E+01
 360  15 -22.5  193.35  2.34 15.4   .39  4.4  3.885E-03  1.64 11.0   .47  8.8  1.427E+02
 360  10 -22.5  205.74  1.84 16.1   .41  4.5  5.983E-03  1.43 10.6   .52  9.0  2.338E+02
 360   9 -22.5  207.78  1.86 17.0   .46  4.3  6.518E-03  1.41  9.7   .56  9.1  2.573E+02
 360   8 -22.5  209.93  2.08 17.9   .58  4.6  7.091E-03  1.44  8.9   .63  9.2  2.827E+02
 360   7 -22.5  212.14  2.59 18.4   .74  4.6  7.703E-03  1.58  7.5   .73  9.3  3.104E+02
 360   6 -22.5  214.34  3.57 18.2   .98  4.5  8.364E-03  2.01  6.9   .87  8.7  3.405E+02
 360   5 -22.5  216.33  4.60 18.5  1.25  4.3  9.084E-03  2.60  6.5  1.01  8.9  3.732E+02
 360   4 -22.5  218.78  5.42 18.1  1.56  4.0  9.838E-03  3.12  6.3  1.18  8.8  4.087E+02
 360   3 -22.5  220.86  6.54 16.2  1.98  3.6  1.066E-02  3.87  5.9  1.41  8.8  4.470E+02
 360   2 -22.5  220.90 10.09 15.6  2.61  3.0  1.167E-02  5.81  6.5  1.68  8.7  4.888E+02
 360   1 -22.5  220.90  8.76 15.5  2.60  3.0  1.276E-02  5.11  6.9  1.57  9.1  5.346E+02
 360   0 -22.5  219.39  9.68 14.8  4.09  2.5  1.408E-02  4.01  7.1  1.99  9.0  5.856E+02
 360  -1 -22.5  215.40  7.17 13.5  2.67  3.3  1.575E-02  2.63  2.0  1.66  9.3  6.442E+02
 360  -2 -22.5  211.41  7.04 13.5  2.62  3.3  1.766E-02  2.63  2.0  1.66  9.3  7.086E+02
 360  -3 -22.5  207.42  6.91 13.5  2.57  3.3  1.980E-02  2.63  2.0  1.66  9.3  7.795E+02
 360  -4 -22.5  203.43  6.77 13.5  2.52  3.3  2.221E-02  2.63  2.0  1.66  9.3  8.574E+02
 360  -5 -22.5  199.44  6.64 13.5  2.47  3.3  2.491E-02  2.63  2.0  1.66  9.3  9.431E+02
 360  80 -15.0  154.28  4.22  8.5  8.71  6.2  9.413E-07  9.50 11.3  5.88  2.7  2.749E-02
 360  75 -15.0  149.13  4.22  8.5  8.71  6.2  1.954E-06  9.50 11.3  5.88  2.7  5.515E-02
 360  70 -15.0  143.98  4.22  8.5  8.71  6.2  4.060E-06  9.50 11.3  5.88  2.7  1.107E-01
 360  65 -15.0  138.83  9.39  6.6  8.35  1.5  8.451E-06 10.01 15.2  3.72  4.7  2.220E-01
 360  60 -15.0  137.90 10.96  9.0  4.95  3.0  1.741E-05 11.06 18.0  3.02  6.8  4.540E-01
 360  55 -15.0  136.48  9.00 11.9  3.50  7.2  3.614E-05 10.06 16.7  3.97  4.4  9.336E-01
 360  50 -15.0  136.35  6.67 14.3  4.23  7.1  7.447E-05  8.21 15.4  3.07  4.2  1.925E+00
 360  45 -15.0  139.74  5.30 15.5  3.01  3.6  1.481E-04  5.04 12.1  1.72  6.3  3.932E+00
 360  40 -15.0  146.90  5.10 15.1  1.72  4.0  2.800E-04  2.96 12.2  1.31  6.9  7.816E+00
 360  35 -15.0  155.60  4.40 14.2  1.47  4.8  5.069E-04  2.05 12.4   .93  8.0  1.499E+01
 360  30 -15.0  164.47  3.55 10.8  1.14  6.2  8.871E-04  1.89 14.4   .68  7.1  2.772E+01
 360  25 -15.0  173.66  2.66 10.7   .76  5.5  1.503E-03  1.71 16.0   .62  7.8  4.960E+01
 360  20 -15.0  183.63  1.85 12.9   .63  4.8  2.466E-03  1.57 14.2   .63  8.9  8.604E+01
 360  15 -15.0  195.54  1.60 16.1   .48  5.3  3.893E-03  1.44 11.7   .60  8.8  1.446E+02
 360  10 -15.0  207.92  2.58 16.1   .41  5.4  5.969E-03  1.64  9.8   .60  8.7  2.358E+02
 360   9 -15.0  209.97  2.90 16.3   .46  5.3  6.497E-03  1.81  9.7   .63  8.9  2.591E+02
 360   8 -15.0  212.00  3.33 16.7   .55  5.3  7.066E-03  2.02  7.9   .66  9.1  2.845E+02
 360   7 -15.0  213.92  4.08 17.1   .70  5.5  7.682E-03  2.37  6.9   .73  9.0  3.121E+02
 360   6 -15.0  215.83  4.46 17.0   .85  5.3  8.346E-03  2.56  5.8   .81  9.0  3.421E+02
 360   5 -15.0  218.15  5.39 17.4  1.06  4.4  9.045E-03  2.92  5.2   .95  9.3  3.747E+02
 360   4 -15.0  220.64  6.32 17.4  1.49  3.9  9.786E-03  3.40  5.3  1.17  9.3  4.100E+02
 360   3 -15.0  222.54  8.78 17.0  2.16  3.5  1.061E-02  4.68  5.1  1.50  9.1  4.482E+02
 360   2 -15.0  222.97 11.98 16.4  2.73  3.1  1.159E-02  6.49  4.7  1.77  8.7  4.897E+02
 360   1 -15.0  226.19 11.42 16.1  2.56  3.0  1.247E-02  6.83  5.2  1.72  8.3  5.346E+02
 360   0 -15.0  225.25 15.37 17.2  2.98  2.5  1.366E-02  8.87  4.8  1.73  8.6  5.823E+02
 360  -1 -15.0  223.37 20.28 16.3  3.89  1.8  1.501E-02 11.38  4.3  1.98  7.7  6.336E+02
 360  -2 -15.0  221.49 20.11 16.3  3.86  1.8  1.646E-02 11.38  4.3  1.98  7.7  6.895E+02
 360  -3 -15.0  219.61 19.93 16.3  3.83  1.8  1.808E-02 11.38  4.3  1.98  7.7  7.504E+02
 360  -4 -15.0  217.73 19.76 16.3  3.79  1.8  1.984E-02 11.38  4.3  1.98  7.7  8.165E+02
 360  -5 -15.0  215.85 19.59 16.3  3.76  1.8  2.178E-02 11.38  4.3  1.98  7.7  8.886E+02
 360  80  -7.5  154.36  8.71  7.9 11.33  7.6  9.492E-07 13.85 10.8  7.09  2.3  2.766E-02
 360  75  -7.5  149.28  8.71  7.9 11.33  7.6  1.968E-06 13.85 10.8  7.09  2.3  5.544E-02
 360  70  -7.5  144.20  8.71  7.9 11.33  7.6  4.082E-06 13.85 10.8  7.09  2.3  1.111E-01
 360  65  -7.5  139.12 13.19  5.6 10.15  2.0  8.484E-06 13.85 14.5  4.36  4.3  2.227E-01
 360  60  -7.5  138.42 15.97  8.6  5.36  2.3  1.748E-05 15.03 17.5  3.05  6.9  4.558E-01
 360  55  -7.5  136.57 14.75 11.7  3.15  6.3  3.642E-05 14.24 18.2  2.68  4.8  9.386E-01
 360  50  -7.5  136.21 11.42 15.4  3.57  4.2  7.523E-05 11.01 12.2  2.30  5.0  1.940E+00
 360  45  -7.5  139.12  8.40 16.4  2.49  3.8  1.505E-04  6.91  5.3  1.67  6.2  3.974E+00
 360  40  -7.5  145.95  7.36 15.1  1.57  5.0  2.861E-04  3.86  6.1  1.16  6.4  7.933E+00
 360  35  -7.5  154.94  6.15 14.8  1.27  5.5  5.187E-04  2.64  9.4   .72  7.0  1.527E+01
 360  30  -7.5  164.55  4.62  3.8  1.05  4.7  9.043E-04  2.73 12.7   .77  7.4  2.827E+01
 360  25  -7.5  174.40  3.33  4.8   .97  4.6  1.525E-03  2.69 15.4   .83  8.6  5.052E+01
 360  20  -7.5  185.13  2.46  8.3   .85  5.2  2.483E-03  2.11 17.3   .82  8.7  8.735E+01
 360  15  -7.5  197.71  2.70 12.9   .62  6.3  3.890E-03  1.47 12.8   .69  8.9  1.461E+02
 360  10  -7.5  210.05  4.06 14.9   .47  5.8  5.940E-03  1.94  8.9   .65  9.3  2.370E+02
 360   9  -7.5  212.02  4.44 15.3   .53  5.5  6.463E-03  2.20  9.1   .69  9.3  2.603E+02
 360   8  -7.5  213.77  4.87 15.7   .64  5.4  7.031E-03  2.46  8.1   .72  9.5  2.855E+02
 360   7  -7.5  215.01  5.32 16.1   .78  5.1  7.666E-03  2.77  7.3   .76  9.4  3.129E+02
 360   6  -7.5  216.86  5.59 16.5   .82  4.7  8.326E-03  2.92  4.0   .81  9.4  3.428E+02
 360   5  -7.5  219.05  5.77 17.2   .92  3.9  9.020E-03  2.98  4.1   .90  9.4  3.752E+02
 360   4  -7.5  221.24  6.85 17.0  1.25  3.8  9.771E-03  3.54  4.7  1.07  9.4  4.104E+02
 360   3  -7.5  222.97  9.43 17.0  1.80  3.6  1.060E-02  4.89  4.8  1.34  9.2  4.485E+02
 360   2  -7.5  223.87 11.96 16.9  2.18  3.4  1.154E-02  6.33  4.9  1.51  8.8  4.899E+02
 360   1  -7.5  227.00 11.08 16.8  2.55  3.4  1.242E-02  5.96  5.1  1.84  8.7  5.346E+02
 360   0  -7.5  228.51 12.05 17.9  2.45  3.1  1.346E-02  7.20  5.3  1.74  9.1  5.832E+02
 360  -1  -7.5  226.40 17.57 17.1  3.86  2.4  1.486E-02 10.28  4.9  2.33  8.4  6.357E+02
 360  -2  -7.5  224.29 17.40 17.1  3.82  2.4  1.632E-02 10.28  4.9  2.33  8.4  6.930E+02
 360  -3  -7.5  222.18 17.24 17.1  3.79  2.4  1.798E-02 10.28  4.9  2.33  8.4  7.554E+02
 360  -4  -7.5  220.07 17.07 17.1  3.75  2.4  1.978E-02 10.28  4.9  2.33  8.4  8.235E+02
 360  -5  -7.5  217.96 16.91 17.1  3.71  2.4  2.177E-02 10.28  4.9  2.33  8.4  8.976E+02
 360  80    .0  153.56 12.71 10.4 13.06  8.7  9.598E-07 17.42 10.9  9.34  2.8  2.772E-02
 360  75    .0  148.57 12.71 10.4 13.06  8.7  1.996E-06 17.42 10.9  9.34  2.8  5.578E-02
 360  70    .0  143.58 12.71 10.4 13.06  8.7  4.157E-06 17.42 10.9  9.34  2.8  1.123E-01
 360  65    .0  138.59 16.00  4.8 11.23  3.3  8.666E-06 18.65 14.2  6.76  3.7  2.259E-01
 360  60    .0  139.10 20.37  8.2  6.17  3.1  1.775E-05 19.80 17.7  3.80  5.9  4.636E-01
 360  55    .0  138.01 20.15 11.9  4.28  3.8  3.670E-05 17.94 17.0  2.90  6.1  9.521E-01
 360  50    .0  137.65 17.01 15.4  4.73  2.9  7.543E-05 14.46 10.7  2.70  7.1  1.959E+00
 360  45    .0  139.42 11.56 15.6  2.81  5.2  1.514E-04  8.61  3.3  1.89  6.4  4.003E+00
 360  40    .0  145.64  9.95 17.5  2.21  6.3  2.891E-04  5.44  6.6  1.29  6.3  7.996E+00
 360  35    .0  154.95  8.39  8.5  1.36  4.7  5.235E-04  4.23 10.2  1.05  6.2  1.540E+01
 360  30    .0  164.75  6.21  3.2  1.25  3.9  9.115E-04  3.96 13.7   .94  7.6  2.852E+01
 360  25    .0  174.84  4.19  6.0  1.06  4.5  1.533E-03  3.38 15.4   .87  9.2  5.092E+01
 360  20    .0  185.81  2.93  9.7   .96  5.0  2.489E-03  2.27 16.0   .77  9.6  8.789E+01
 360  15    .0  198.76  3.13 13.1   .74  6.1  3.884E-03  1.43 13.5   .66  9.2  1.467E+02
 360  10    .0  210.64  4.11 14.7   .52  6.3  5.932E-03  1.73  8.6   .67  8.9  2.374E+02
 360   9    .0  212.61  4.41 15.0   .55  6.1  6.453E-03  1.92  8.8   .70  9.2  2.606E+02
 360   8    .0  214.45  4.67 15.3   .58  5.9  7.016E-03  2.14  8.3   .73  9.2  2.858E+02
 360   7    .0  216.21  5.15 15.8   .63  5.9  7.627E-03  2.44  8.7   .75  9.1  3.132E+02
 360   6    .0  217.85  5.01 16.3   .58  5.4  8.288E-03  2.48  6.8   .75  9.3  3.429E+02
 360   5    .0  219.64  5.55 16.7   .70  4.9  8.997E-03  2.82  6.6   .84  9.2  3.753E+02
 360   4    .0  221.45  6.52 17.2   .97  4.1  9.758E-03  3.27  4.1   .96  9.3  4.103E+02
 360   3    .0  223.08  8.04 16.8  1.25  3.7  1.059E-02  4.08  4.4  1.07  9.2  4.484E+02
 360   2    .0  223.85 10.94 16.7  1.96  3.5  1.154E-02  5.70  4.6  1.37  9.0  4.897E+02
 360   1    .0  225.32 11.24 16.8  2.35  3.6  1.251E-02  6.03  4.9  1.63  8.9  5.345E+02
 360   0    .0  227.85 10.71 16.7  2.37  3.3  1.350E-02  6.15  5.3  1.75  8.6  5.833E+02
 360  -1    .0  228.93 13.35 17.8  2.94  2.9  1.466E-02  7.69  5.3  2.02  8.9  6.359E+02
 360  -2    .0  224.74 20.91 16.5  4.29  2.0  1.636E-02 11.89  4.5  2.58  8.0  6.941E+02
 360  -3    .0  220.55 20.52 16.5  4.21  2.0  1.816E-02 11.89  4.5  2.58  8.0  7.577E+02
 360  -4    .0  216.36 20.13 16.5  4.13  2.0  2.023E-02 11.89  4.5  2.58  8.0  8.271E+02
 360  -5    .0  212.17 19.74 16.5  4.05  2.0  2.251E-02 11.89  4.5  2.58  8.0  9.028E+02
 360  80   7.5  154.30 11.11 11.1 12.23  9.9  9.529E-07 16.41 10.9  8.55  2.0  2.769E-02
 360  75   7.5  148.99 11.11 11.1 12.23  9.9  1.983E-06 16.41 10.9  8.55  2.0  5.566E-02
 360  70   7.5  143.68 11.11 11.1 12.23  9.9  4.134E-06 16.41 10.9  8.55  2.0  1.119E-01
 360  65   7.5  138.37 13.73  4.5 11.14  5.5  8.625E-06 17.48 13.9  6.06  3.5  2.248E-01
 360  60   7.5  138.73 19.91  8.0  5.03  2.0  1.771E-05 19.30 17.6  2.73  5.6  4.616E-01
 360  55   7.5  137.87 20.13 11.5  3.58  4.6  3.663E-05 18.22 17.3  2.24  5.8  9.492E-01
 360  50   7.5  137.81 17.14 15.1  5.13  2.4  7.518E-05 14.85 11.6  2.56  6.7  1.954E+00
 360  45   7.5  139.69 12.50 16.3  2.76  4.6  1.507E-04  8.74  3.5  1.91  7.7  3.991E+00
 360  40   7.5  145.95 11.05 16.8  1.91  7.2  2.876E-04  5.38  7.7  1.31  6.3  7.966E+00
 360  35   7.5  155.35  8.14  5.0  1.45  5.6  5.193E-04  4.36 11.9   .99  6.9  1.532E+01
 360  30   7.5  164.93  5.40  4.1  1.22  4.4  9.040E-04  4.09 15.0   .80  7.6  2.832E+01
 360  25   7.5  174.65  3.28  7.1   .91  5.1  1.524E-03  3.20 16.2   .67  8.5  5.057E+01
 360  20   7.5  185.49  2.36 11.8   .66  5.4  2.478E-03  2.09 15.7   .60  9.2  8.736E+01
 360  15   7.5  198.09  2.98 15.0   .59  5.3  3.878E-03  1.20 13.3   .60  9.4  1.460E+02
 360  10   7.5  209.73  3.18 15.6   .52  4.4  5.939E-03  1.14  9.6   .66  8.7  2.366E+02
 360   9   7.5  211.61  3.32 15.1   .55  4.5  6.465E-03  1.27  9.0   .69  8.8  2.599E+02
 360   8   7.5  213.43  3.48 14.9   .58  4.6  7.032E-03  1.44  8.3   .72  9.1  2.851E+02
 360   7   7.5  215.27  3.80 15.5   .58  4.6  7.643E-03  1.67  8.3   .75  9.1  3.125E+02
 360   6   7.5  217.14  4.32 16.0   .64  4.7  8.302E-03  2.01  9.4   .80  9.1  3.424E+02
 360   5   7.5  218.65  5.50 16.0   .94  4.5  9.031E-03  2.72  8.8   .96  9.1  3.749E+02
