  Ls Hgt   Lat   TA0K   TA1K  Tp1  TA2K  Tp2     DA0     DA1%  Dp1  DA2%  Dp2     PA0
 030  80 -30.0  162.39  9.33 16.3  5.66  2.5  6.906E-07  9.14  9.9  7.33  1.6  2.124E-02
 030  75 -30.0  155.18  9.33 16.3  5.66  2.5  1.422E-06  9.14  9.9  7.33  1.6  4.179E-02
 030  70 -30.0  147.97  9.33 16.3  5.66  2.5  2.935E-06  9.14  9.9  7.33  1.6  8.225E-02
 030  65 -30.0  140.76  7.04 10.2  6.10  2.8  6.075E-06  9.84 11.3  5.20  3.5  1.619E-01
 030  60 -30.0  139.94  6.45  9.3  5.12  2.9  1.234E-05  8.02 12.7  4.36  3.8  3.271E-01
 030  55 -30.0  140.48  7.16 10.0  4.96  2.8  2.483E-05  6.88 14.7  2.35  5.3  6.613E-01
 030  50 -30.0  140.06  6.45 12.3  2.74  4.5  5.027E-05  5.28 11.8  2.33  4.4  1.336E+00
 030  45 -30.0  138.98  4.46 11.9  2.05  4.3  1.027E-04  3.88 11.7  1.46  4.6  2.709E+00
 030  40 -30.0  141.02  4.24  9.1  1.75  4.9  2.048E-04  3.93 11.9   .90  4.9  5.481E+00
 030  35 -30.0  147.55  3.33 10.8  1.39  4.7  3.874E-04  2.56 14.6   .82  5.3  1.085E+01
 030  30 -30.0  153.55  2.93 12.5  1.00  2.5  7.148E-04  2.04 10.3   .53  6.9  2.085E+01
 030  25 -30.0  158.11  2.16 15.3   .76  3.1  1.306E-03  1.71  8.1   .51  8.2  3.922E+01
 030  20 -30.0  164.21  1.71 17.3   .41  3.9  2.316E-03  1.59  7.2   .41  8.5  7.226E+01
 030  15 -30.0  173.10  1.35 13.3   .28  4.8  3.940E-03  1.51  8.5   .37  9.2  1.296E+02
 030  10 -30.0  186.26  1.07 13.3   .27  5.0  6.336E-03  1.32  9.4   .42  8.7  2.242E+02
 030   9 -30.0  188.99  1.04 14.0   .30  5.3  6.934E-03  1.24  9.4   .43  8.8  2.490E+02
 030   8 -30.0  191.70  1.06 13.3   .32  5.4  7.587E-03  1.17  8.8   .45  8.9  2.763E+02
 030   7 -30.0  194.27  1.09 12.2   .33  5.3  8.292E-03  1.12  8.3   .47  9.1  3.060E+02
 030   6 -30.0  196.69  1.26 12.5   .39  5.2  9.060E-03  1.16  8.5   .52  9.4  3.385E+02
 030   5 -30.0  199.11  1.78 15.0   .61  4.6  9.889E-03  1.52  7.7   .65  8.8  3.740E+02
 030   4 -30.0  200.99  2.19 16.6   .89  4.3  1.081E-02  1.86  7.4   .79  8.9  4.126E+02
 030   3 -30.0  202.57  2.87 17.4  1.23  3.9  1.183E-02  2.37  6.4   .97  8.9  4.550E+02
 030   2 -30.0  203.18  5.15 18.5  1.85  3.5  1.301E-02  3.68  6.3  1.30  8.9  5.014E+02
 030   1 -30.0  199.85  5.11 18.8  1.95  3.3  1.461E-02  3.47  7.0  1.22  9.1  5.537E+02
 030   0 -30.0  194.52  3.84 18.4  2.09  3.9  1.669E-02  2.55  8.0  1.31  9.4  6.163E+02
 030  -1 -30.0  193.31  2.94 19.5  1.11  4.2  1.861E-02  2.38 12.7   .77  9.7  6.832E+02
 030  -2 -30.0  193.01  2.44 20.9  1.53  4.4  2.067E-02  2.53  9.8   .98 10.0  7.576E+02
 030  -3 -30.0  192.81  3.39  4.7  1.68  4.0  2.291E-02  2.51  8.6  1.09  9.8  8.389E+02
 030  -4 -30.0  192.96  2.01 20.0  2.24  3.7  2.538E-02  2.41  9.3  1.45  9.7  9.303E+02
 030  -5 -30.0  193.11  2.02 20.0  2.25  3.7  2.813E-02  2.41  9.3  1.45  9.7  1.032E+03
 030  80 -22.5  161.77 11.97 17.6  5.49  6.9  7.041E-07 10.35  8.5 10.01  1.5  2.153E-02
 030  75 -22.5  155.31 11.97 17.6  5.49  6.9  1.438E-06 10.35  8.5 10.01  1.5  4.223E-02
 030  70 -22.5  148.85 11.97 17.6  5.49  6.9  2.944E-06 10.35  8.5 10.01  1.5  8.283E-02
 030  65 -22.5  142.39  9.21 12.2  6.44  4.4  6.034E-06 11.83  9.2  6.86  1.6  1.625E-01
 030  60 -22.5  139.99  8.11  6.4  6.68  3.9  1.234E-05  9.90 12.4  5.01  2.7  3.272E-01
 030  55 -22.5  140.19  8.81  8.7  5.81  2.2  2.491E-05  8.24 15.0  2.94  4.6  6.620E-01
 030  50 -22.5  139.35  9.06 10.9  3.62  3.8  5.078E-05  7.32 15.0  2.10  4.2  1.341E+00
 030  45 -22.5  136.93  5.68 13.0  2.82  3.6  1.054E-04  4.99 10.3  1.80  4.7  2.740E+00
 030  40 -22.5  138.11  4.45 11.7  2.76  2.8  2.143E-04  3.77 10.0  1.60  7.2  5.618E+00
 030  35 -22.5  144.12  3.50 11.6  1.40  5.0  4.130E-04  2.89 13.2   .81  7.9  1.130E+01
 030  30 -22.5  151.86  2.88 12.0   .69  4.8  7.614E-04  1.68 12.9   .56  7.5  2.197E+01
 030  25 -22.5  159.51  2.48 13.3   .50  4.5  1.364E-03  1.57 10.2   .47  9.1  4.134E+01
 030  20 -22.5  167.40  1.87 17.2   .47  5.0  2.375E-03  1.73  9.6   .51  8.0  7.552E+01
 030  15 -22.5  177.06  1.54 13.3   .34  5.6  3.977E-03  1.74 11.1   .47  8.4  1.338E+02
 030  10 -22.5  190.40   .99 12.4   .31  4.9  6.323E-03  1.41 10.6   .48  9.2  2.287E+02
 030   9 -22.5  193.09   .92 13.2   .32  5.4  6.910E-03  1.34 10.2   .49  9.2  2.535E+02
 030   8 -22.5  195.74   .97 11.3   .34  5.5  7.547E-03  1.32  9.6   .51  9.3  2.806E+02
 030   7 -22.5  198.40  1.19 14.9   .41  5.6  8.229E-03  1.38  8.1   .55  9.4  3.101E+02
 030   6 -22.5  200.92  1.70 15.5   .55  5.0  8.971E-03  1.58  8.0   .63  9.5  3.424E+02
 030   5 -22.5  203.17  2.33 16.0   .76  4.6  9.780E-03  1.93  7.8   .75  9.5  3.774E+02
 030   4 -22.5  205.58  3.00 14.2  1.04  4.4  1.065E-02  2.33  6.4   .91  9.3  4.156E+02
 030   3 -22.5  207.52  3.84 16.6  1.37  4.1  1.161E-02  2.90  6.3  1.08  9.2  4.573E+02
 030   2 -22.5  207.62  7.21 17.1  2.17  3.6  1.277E-02  4.66  6.8  1.44  9.0  5.030E+02
 030   1 -22.5  206.90  6.37 17.0  2.04  3.6  1.412E-02  4.15  6.6  1.27  9.5  5.537E+02
 030   0 -22.5  201.55  8.22 14.4  2.62  2.9  1.608E-02  4.33  4.0  1.48  8.9  6.135E+02
 030  -1 -22.5  195.45  6.99 13.0  2.51  3.3  1.846E-02  2.87  1.6  1.55  9.4  6.853E+02
 030  -2 -22.5  189.35  6.77 13.0  2.43  3.3  2.132E-02  2.87  1.6  1.55  9.4  7.654E+02
 030  -3 -22.5  183.25  6.55 13.0  2.35  3.3  2.459E-02  2.87  1.6  1.55  9.4  8.550E+02
 030  -4 -22.5  177.15  6.33 13.0  2.27  3.3  2.842E-02  2.87  1.6  1.55  9.4  9.550E+02
 030  -5 -22.5  171.05  6.12 13.0  2.19  3.3  3.287E-02  2.87  1.6  1.55  9.4  1.067E+03
 030  80 -15.0  165.00 15.67 17.3  4.85  7.7  8.718E-07 10.19  6.4  4.03  4.6  2.713E-02
 030  75 -15.0  158.88 15.67 17.3  4.85  7.7  1.602E-06 10.19  6.4  4.03  4.6  4.793E-02
 030  70 -15.0  149.73 13.97 17.7  6.02  8.2  2.934E-06 11.03  7.6 12.06  1.4  8.295E-02
 030  65 -15.0  143.84 10.45 15.5  7.18  7.4  5.971E-06 12.70  8.4  9.13  1.7  1.622E-01
 030  60 -15.0  140.17 10.66  5.2  8.40  4.7  1.228E-05 11.81 11.9  6.05  2.5  3.257E-01
 030  55 -15.0  139.89 10.61  6.6  7.55  1.1  2.492E-05 10.58 15.0  3.32  4.5  6.598E-01
 030  50 -15.0  138.76 11.24 10.6  4.66  2.6  5.108E-05 10.29 16.0  2.03  6.0  1.341E+00
 030  45 -15.0  136.06  8.74 13.4  3.24  3.6  1.068E-04  7.65 10.3  2.04  5.4  2.754E+00
 030  40 -15.0  136.56  7.20 14.3  2.40  2.9  2.195E-04  5.36  5.3  1.68  7.1  5.685E+00
 030  35 -15.0  140.97  5.00  9.4  1.57  3.9  4.325E-04  3.25 10.1  1.16  8.1  1.158E+01
 030  30 -15.0  149.39  3.25  8.6   .94  5.2  8.035E-04  1.85 12.6   .78  7.8  2.281E+01
 030  25 -15.0  159.34  2.66 10.3   .74  5.1  1.427E-03  1.18 11.4   .66  8.0  4.319E+01
 030  20 -15.0  169.62  1.99 12.7   .64  6.2  2.439E-03  1.82 11.9   .61  8.5  7.860E+01
 030  15 -15.0  181.17  1.15 11.5   .45  6.8  4.003E-03  1.75 12.4   .54  7.9  1.378E+02
 030  10 -15.0  195.38  1.24 14.8   .37  5.7  6.266E-03  1.38 10.1   .50  9.0  2.326E+02
 030   9 -15.0  197.89  1.47 16.6   .40  5.7  6.840E-03  1.49  9.7   .53  9.0  2.571E+02
 030   8 -15.0  200.30  1.79 16.4   .44  5.5  7.462E-03  1.64  8.9   .56  9.3  2.839E+02
 030   7 -15.0  202.60  2.29 16.6   .49  5.3  8.137E-03  1.89  8.3   .60  8.8  3.131E+02
 030   6 -15.0  204.69  2.53 16.7   .52  4.9  8.871E-03  2.08  7.2   .65  9.0  3.449E+02
 030   5 -15.0  206.84  3.18 16.6   .64  4.2  9.661E-03  2.33  5.8   .74  8.9  3.795E+02
 030   4 -15.0  209.01  3.79 17.1  1.00  4.1  1.051E-02  2.61  5.7   .92  9.0  4.173E+02
 030   3 -15.0  210.89  5.69 16.5  1.60  3.8  1.145E-02  3.53  5.3  1.23  8.9  4.584E+02
 030   2 -15.0  211.47  8.61 16.5  2.13  3.4  1.255E-02  5.13  4.7  1.50  9.0  5.033E+02
 030   1 -15.0  215.64  8.18 16.3  1.89  3.3  1.348E-02  5.52  5.2  1.41  8.6  5.514E+02
 030   0 -15.0  215.79 12.38 17.4  2.84  2.7  1.474E-02  7.76  4.9  1.67  8.8  6.023E+02
 030  -1 -15.0  212.94 19.17 16.7  4.49  1.4  1.635E-02 11.29  4.6  2.43  7.3  6.580E+02
 030  -2 -15.0  210.09 18.92 16.7  4.43  1.4  1.809E-02 11.29  4.6  2.43  7.3  7.188E+02
 030  -3 -15.0  207.24 18.66 16.7  4.37  1.4  2.004E-02 11.29  4.6  2.43  7.3  7.852E+02
 030  -4 -15.0  204.39 18.40 16.7  4.31  1.4  2.219E-02 11.29  4.6  2.43  7.3  8.577E+02
 030  -5 -15.0  201.54 18.15 16.7  4.25  1.4  2.459E-02 11.29  4.6  2.43  7.3  9.369E+02
 030  80  -7.5  165.00 13.55 16.4  4.91  6.7  8.841E-07 10.31  5.4  3.91  4.4  2.753E-02
 030  75  -7.5  159.25 13.55 16.4  4.91  6.7  1.608E-06 10.31  5.4  3.91  4.4  4.828E-02
 030  70  -7.5  149.99 15.07 16.9  6.86  7.8  2.923E-06 10.51  6.4 12.65  1.3  8.286E-02
 030  65  -7.5  144.60 11.58 18.1  8.49  8.6  5.929E-06 11.91  7.1 10.14  1.7  1.618E-01
 030  60  -7.5  140.68 12.60  3.2  9.63  5.0  1.220E-05 12.08 12.0  6.88  2.8  3.243E-01
 030  55  -7.5  140.04 12.94  5.3  8.90  1.3  2.484E-05 12.62 15.7  3.13  4.9  6.569E-01
 030  50  -7.5  138.33 12.99  9.9  5.02  2.3  5.118E-05 12.20 18.5  2.13  6.3  1.338E+00
 030  45  -7.5  135.85 10.97 14.4  2.89  2.5  1.070E-04  9.66 13.4  1.66  7.1  2.753E+00
 030  40  -7.5  135.26  9.34 17.3  1.65  4.2  2.226E-04  6.90  3.9  1.39  6.8  5.710E+00
 030  35  -7.5  139.13  6.50 12.0  1.17  4.1  4.440E-04  3.83  8.3  1.04  7.4  1.173E+01
 030  30  -7.5  147.73  4.87  6.9   .84  4.1  8.309E-04  2.79 12.3   .94  7.8  2.331E+01
 030  25  -7.5  158.59  3.12  6.8   .94  4.7  1.473E-03  2.14 15.7   .86  7.9  4.437E+01
 030  20  -7.5  170.49  2.05  9.5   .65  6.5  2.491E-03  1.93 14.8   .66  8.5  8.070E+01
 030  15  -7.5  184.08  1.70 13.6   .48  7.6  4.022E-03  1.55 12.1   .55  8.5  1.407E+02
 030  10  -7.5  199.44  2.42 16.1   .39  7.0  6.209E-03  1.63  9.0   .52  8.6  2.353E+02
 030   9  -7.5  202.13  2.65 16.0   .41  6.5  6.763E-03  1.71  8.9   .53  8.8  2.597E+02
 030   8  -7.5  204.43  3.04 16.7   .47  6.2  7.367E-03  1.93  8.8   .56  9.2  2.861E+02
 030   7  -7.5  206.14  3.58 16.9   .58  5.9  8.043E-03  2.26  8.8   .60  9.4  3.148E+02
 030   6  -7.5  208.11  3.60 17.1   .55  5.4  8.762E-03  2.29  7.4   .64  9.3  3.463E+02
 030   5  -7.5  209.83  3.80 16.3   .62  5.0  9.546E-03  2.36  4.7   .71  9.6  3.805E+02
 030   4  -7.5  211.68  4.60 16.6   .98  4.5  1.039E-02  2.71  5.1   .91  9.7  4.178E+02
 030   3  -7.5  213.32  7.04 16.5  1.46  3.9  1.132E-02  3.90  5.0  1.16  8.9  4.585E+02
 030   2  -7.5  214.59  9.36 16.3  1.74  3.5  1.235E-02  5.25  5.1  1.30  9.0  5.026E+02
 030   1  -7.5  217.90  8.31 17.1  1.85  3.6  1.332E-02  5.41  5.4  1.41  8.8  5.507E+02
 030   0  -7.5  220.49  8.99 16.5  2.00  3.2  1.440E-02  5.85  5.4  1.47  9.2  6.025E+02
 030  -1  -7.5  218.35 14.96 17.4  3.55  2.5  1.596E-02  9.22  5.1  2.26  8.5  6.588E+02
 030  -2  -7.5  216.21 14.81 17.4  3.52  2.5  1.759E-02  9.22  5.1  2.26  8.5  7.203E+02
 030  -3  -7.5  214.07 14.66 17.4  3.48  2.5  1.944E-02  9.22  5.1  2.26  8.5  7.876E+02
 030  -4  -7.5  211.93 14.52 17.4  3.45  2.5  2.147E-02  9.22  5.1  2.26  8.5  8.612E+02
 030  -5  -7.5  209.79 14.37 17.4  3.41  2.5  2.372E-02  9.22  5.1  2.26  8.5  9.416E+02
 030  80    .0  164.71 13.33 16.8  6.75  7.2  7.001E-07  9.17  8.2 10.61  1.7  2.183E-02
 030  75    .0  157.95 13.33 16.8  6.75  7.2  1.419E-06  9.17  8.2 10.61  1.7  4.242E-02
 030  70    .0  151.19 13.33 16.8  6.75  7.2  2.879E-06  9.17  8.2 10.61  1.7  8.242E-02
 030  65    .0  144.43 11.33 17.1  7.20  6.8  5.867E-06 10.28  7.3  8.54  2.0  1.602E-01
 030  60    .0  140.45 11.25  4.6  8.31  5.4  1.208E-05 10.23 11.8  6.16  3.1  3.208E-01
 030  55    .0  139.29 11.21  5.6  8.13  1.3  2.472E-05 11.20 15.1  3.04  5.3  6.510E-01
 030  50    .0  137.71 11.44  9.7  4.46  2.2  5.108E-05 11.43 18.3  2.09  6.6  1.330E+00
 030  45    .0  135.41  9.62 14.2  2.64  3.4  1.069E-04  9.08 12.8  1.61  7.7  2.742E+00
 030  40    .0  134.26  8.54 17.2  1.51  4.7  2.240E-04  6.22  5.9  1.23  6.8  5.705E+00
 030  35    .0  138.60  6.90 13.3  1.16  5.6  4.472E-04  3.51  7.8  1.00  7.2  1.177E+01
 030  30    .0  147.07  5.11  4.8   .96  5.5  8.404E-04  3.22 13.3   .85  7.0  2.347E+01
 030  25    .0  158.31  3.26  5.6   .74  4.6  1.488E-03  3.21 15.5   .84  8.0  4.474E+01
 030  20    .0  170.58  2.14  9.6   .62  5.9  2.512E-03  2.19 17.1   .66  9.6  8.142E+01
 030  15    .0  185.08  2.16 13.8   .47  6.7  4.029E-03  1.39 13.2   .53  8.7  1.417E+02
 030  10    .0  200.72  2.89 15.5   .42  5.8  6.194E-03  1.63  9.0   .56  8.8  2.362E+02
 030   9    .0  203.52  3.17 15.5   .46  5.3  6.739E-03  1.77  9.0   .58  9.2  2.605E+02
 030   8    .0  205.95  3.43 15.6   .49  5.3  7.333E-03  1.92  9.1   .60  9.1  2.869E+02
 030   7    .0  207.99  3.92 16.0   .52  5.2  7.987E-03  2.15  9.3   .63  9.1  3.155E+02
 030   6    .0  209.76  3.84 16.5   .46  5.1  8.703E-03  2.14  9.1   .60  8.8  3.468E+02
 030   5    .0  211.42  4.18 17.1   .60  5.4  9.484E-03  2.25  7.3   .69  9.0  3.809E+02
 030   4    .0  212.93  5.13 17.2   .82  5.2  1.033E-02  2.60  4.3   .79  9.3  4.178E+02
 030   3    .0  214.54  6.49 16.9  1.03  4.2  1.125E-02  3.29  4.9   .90  9.2  4.583E+02
 030   2    .0  215.75  9.03 16.8  1.62  3.7  1.227E-02  4.74  5.1  1.18  8.6  5.023E+02
 030   1    .0  217.63  8.99 17.4  1.75  3.7  1.333E-02  4.97  5.3  1.32  8.9  5.501E+02
 030   0    .0  220.96  7.99 17.2  1.95  3.6  1.436E-02  4.84  5.6  1.46  8.8  6.022E+02
 030  -1    .0  222.62 10.26 18.2  2.51  3.0  1.559E-02  6.19  5.6  1.76  9.0  6.582E+02
 030  -2    .0  218.82 17.81 16.9  3.85  1.9  1.741E-02 10.38  4.9  2.43  8.0  7.203E+02
 030  -3    .0  215.02 17.50 16.9  3.78  1.9  1.936E-02 10.38  4.9  2.43  8.0  7.881E+02
 030  -4    .0  211.22 17.19 16.9  3.71  1.9  2.158E-02 10.38  4.9  2.43  8.0  8.624E+02
 030  -5    .0  207.42 16.88 16.9  3.65  1.9  2.404E-02 10.38  4.9  2.43  8.0  9.436E+02
 030  80   7.5  165.00  9.86 16.8  7.49  4.3  6.834E-07  8.01 11.0  8.02  2.0  2.139E-02
 030  75   7.5  160.64  9.86 16.8  7.49  4.3  1.395E-06  8.01 11.0  8.02  2.0  4.249E-02
 030  70   7.5  152.30  9.86 16.8  7.49  4.3  2.848E-06  8.01 11.0  8.02  2.0  8.231E-02
 030  65   7.5  143.96  9.98 14.8  7.31  3.4  5.853E-06  7.94  8.8  5.27  2.8  1.595E-01
 030  60   7.5  140.26  7.20  8.0  6.12  3.3  1.201E-05  7.08 12.5  4.03  4.1  3.193E-01
 030  55   7.5  138.26  6.63  6.6  5.77  2.3  2.475E-05  7.01 15.4  2.91  6.0  6.487E-01
 030  50   7.5  137.01  7.70  9.2  3.16  4.1  5.121E-05  8.68 17.0  2.14  6.0  1.329E+00
 030  45   7.5  135.16  6.56 13.2  2.59  3.6  1.070E-04  7.16 15.4  1.78  7.2  2.743E+00
 030  40   7.5  134.56  6.29 17.4  1.82  5.5  2.230E-04  3.56  8.4  1.58  6.5  5.697E+00
 030  35   7.5  138.82  4.75 12.6  1.33  5.2  4.452E-04  2.77 13.6  1.21  6.9  1.174E+01
 030  30   7.5  147.36  2.98  8.1  1.14  5.7  8.353E-04  3.28 15.9   .80  5.9  2.338E+01
 030  25   7.5  158.22  1.91  8.5   .87  5.5  1.481E-03  2.96 16.4   .65  7.4  4.451E+01
 030  20   7.5  170.43  1.70 11.7   .66  4.9  2.503E-03  2.27 16.2   .63  8.2  8.103E+01
 030  15   7.5  184.89  2.14 15.8   .47  5.6  4.016E-03  1.35 15.6   .54  8.5  1.411E+02
 030  10   7.5  199.78  2.63 15.8   .38  5.1  6.206E-03  1.21 10.2   .55  8.4  2.356E+02
 030   9   7.5  202.42  2.74 15.4   .40  5.2  6.760E-03  1.33  8.4   .57  8.4  2.600E+02
 030   8   7.5  204.79  2.90 15.9   .42  5.4  7.363E-03  1.46  8.8   .59  8.4  2.865E+02
 030   7   7.5  206.95  3.12 16.3   .46  5.4  8.017E-03  1.61  9.2   .62  8.4  3.152E+02
 030   6   7.5  209.02  3.58 16.8   .55  5.2  8.728E-03  1.84  9.1   .65  8.5  3.465E+02
 030   5   7.5  210.74  4.66 17.1   .73  4.6  9.514E-03  2.36  9.2   .73  8.9  3.807E+02
 030   4   7.5  212.76  4.37 16.9   .71  4.6  1.034E-02  2.21  8.1   .76  8.9  4.179E+02
 030   3   7.5  214.67  5.78 17.2   .99  4.2  1.124E-02  2.83  7.8   .90  8.8  4.582E+02
 030   2   7.5  216.82  6.68 16.8  1.29  4.2  1.220E-02  3.21  5.6  1.03  8.8  5.021E+02
 030   1   7.5  218.53  7.91 17.5  1.51  4.0  1.326E-02  3.90  5.4  1.15  9.2  5.498E+02
 030   0   7.5  221.12  7.68 17.5  1.70  3.8  1.434E-02  3.92  5.6  1.29  9.0  6.018E+02
 030  -1   7.5  223.01  9.74 18.2  2.30  3.3  1.555E-02  5.15  5.6  1.60  9.2  6.580E+02
 030  -2   7.5  223.03 13.35 17.8  3.57  2.5  1.702E-02  7.46  5.6  2.30  8.6  7.191E+02
 030  -3   7.5  223.05 13.35 17.8  3.57  2.5  1.858E-02  7.46  5.6  2.30  8.6  7.859E+02
 030  -4   7.5  223.07 13.35 17.8  3.57  2.5  2.032E-02  7.46  5.6  2.30  8.6  8.589E+02
 030  -5   7.5  223.09 13.35 17.8  3.58  2.5  2.220E-02  7.46  5.6  2.30  8.6  9.387E+02
 030  80  15.0  165.00  8.45 13.5  6.45  3.1  6.849E-07  7.80 13.8  6.00  2.1  2.145E-02
 030  75  15.0  162.34  8.45 13.5  6.45  3.1  1.396E-06  7.80 13.8  6.00  2.1  4.298E-02
 030  70  15.0  152.65  8.45 13.5  6.45  3.1  2.872E-06  7.80 13.8  6.00  2.1  8.326E-02
 030  65  15.0  142.96  8.44 13.8  6.98  2.7  5.956E-06  6.71 13.2  4.38  4.2  1.613E-01
 030  60  15.0  140.00  4.77 12.4  5.54  3.3  1.218E-05  5.12 13.5  3.02  5.4  3.235E-01
 030  55  15.0  137.71  4.26 10.9  4.46  2.5  2.519E-05  4.86 16.2  3.05  8.1  6.583E-01
 030  50  15.0  136.88  4.24 11.2  2.62  5.1  5.196E-05  5.27 17.9  2.73  6.3  1.350E+00
 030  45  15.0  135.61  4.13 12.0  2.70  6.9  1.081E-04  4.94 17.7  2.05  4.1  2.781E+00
 030  40  15.0  135.81  3.31 17.7  2.29  4.4  2.229E-04  3.24 12.3  1.59  6.5  5.748E+00
 030  35  15.0  140.03  2.67  8.7  1.37  4.4  4.421E-04  3.68 14.8  1.16  7.2  1.176E+01
 030  30  15.0  148.46  1.89  8.6  1.01  6.6  8.257E-04  3.68 16.6   .75  5.9  2.329E+01
 030  25  15.0  158.89  1.75 14.2   .80  5.1  1.463E-03  2.66 16.9   .61  6.8  4.417E+01
 030  20  15.0  170.70  1.97 14.5   .63  4.9  2.473E-03  1.97 17.2   .52  8.4  8.023E+01
 030  15  15.0  184.09  2.07 16.3   .52  4.7  3.996E-03  1.35 14.7   .49  7.9  1.398E+02
 030  10  15.0  197.98  2.11 18.0   .47  5.1  6.225E-03   .99 12.9   .50  9.1  2.342E+02
 030   9  15.0  200.53  2.09 16.7   .49  5.3  6.789E-03   .99 12.3   .53  8.2  2.586E+02
 030   8  15.0  202.92  2.10 16.6   .51  5.2  7.401E-03  1.01 12.1   .56  8.3  2.853E+02
 030   7  15.0  205.02  2.17 16.8   .55  4.8  8.067E-03  1.08 11.8   .61  8.7  3.142E+02
 030   6  15.0  207.21  2.52 17.8   .64  4.9  8.783E-03  1.25 10.6   .67  8.8  3.457E+02
 030   5  15.0  209.42  3.16 17.6   .77  4.9  9.556E-03  1.51  9.8   .75  8.8  3.801E+02
 030   4  15.0  211.55  4.27 17.7   .95  4.7  1.039E-02  1.92  9.8   .84  9.1  4.174E+02
 030   3  15.0  213.77  4.86 17.2  1.00  4.6  1.128E-02  2.19  7.9   .85  9.0  4.580E+02
 030   2  15.0  216.34  5.57 17.2  1.19  4.4  1.222E-02  2.53  7.7   .94  9.0  5.021E+02
 030   1  15.0  219.02  5.87 17.2  1.33  4.2  1.322E-02  2.60  6.1  1.03  9.3  5.499E+02
 030   0  15.0  220.69  8.41 17.0  1.81  3.8  1.437E-02  3.96  5.5  1.26  9.1  6.016E+02
 030  -1  15.0  223.26  8.81 17.7  1.74  3.7  1.553E-02  4.25  5.4  1.26  9.5  6.580E+02
 030  -2  15.0  223.69 11.63 17.5  2.28  3.0  1.695E-02  5.64  5.3  1.52  8.9  7.191E+02
 030  -3  15.0  217.81 22.12 16.4  4.76  1.7  1.911E-02 11.61  4.6  2.82  7.7  7.854E+02
 030  -4  15.0  211.93 21.52 16.4  4.63  1.7  2.140E-02 11.61  4.6  2.82  7.7  8.579E+02
 030  -5  15.0  206.05 20.92 16.4  4.50  1.7  2.407E-02 11.61  4.6  2.82  7.7  9.370E+02
 030  80  22.5  144.25  8.98 13.1  6.22  2.5  7.487E-07  8.06 15.1  3.94  5.5  2.047E-02
 030  75  22.5  143.29  8.98 13.1  6.22  2.5  1.516E-06  8.06 15.1  3.94  5.5  4.116E-02
 030  70  22.5  142.33  8.98 13.1  6.22  2.5  3.068E-06  8.06 15.1  3.94  5.5  8.278E-02
 030  65  22.5  141.37  8.98 13.1  6.22  2.5  6.218E-06  8.06 15.1  3.94  5.5  1.665E-01
 030  60  22.5  140.41  6.45 13.8  4.76  3.7  1.257E-05  5.01 15.8  3.37  6.4  3.348E-01
 030  55  22.5  138.32  4.65 13.9  3.52  4.2  2.587E-05  3.88 17.6  3.03  7.6  6.792E-01
 030  50  22.5  136.75  3.85 13.0  2.27  5.1  5.357E-05  3.79 17.8  2.49  8.2  1.390E+00
 030  45  22.5  135.92  4.22 13.5  2.23  8.1  1.110E-04  4.08 14.5  1.75  3.6  2.865E+00
 030  40  22.5  137.50  3.31  9.7  1.78  5.2  2.257E-04  5.07 15.0  1.04  5.9  5.891E+00
 030  35  22.5  142.70  2.80 10.0  1.10  5.2  4.396E-04  4.68 15.2   .83  5.4  1.191E+01
 030  30  22.5  150.41  2.30 10.8   .97  5.0  8.166E-04  3.71 17.1   .67  6.2  2.333E+01
 030  25  22.5  160.10  2.10 13.7   .65  4.7  1.446E-03  2.66 17.1   .59  7.0  4.398E+01
 030  20  22.5  171.14  2.29 16.1   .55  4.7  2.449E-03  1.83 17.8   .46  7.1  7.964E+01
 030  15  22.5  183.63  2.48 16.8   .52  5.5  3.975E-03  1.27 15.2   .40  8.0  1.387E+02
 030  10  22.5  196.91  2.22 17.1   .47  5.0  6.224E-03  1.06 13.1   .40  8.7  2.329E+02
 030   9  22.5  199.28  2.15 17.3   .48  5.2  6.796E-03  1.03 13.2   .41  8.8  2.573E+02
 030   8  22.5  201.52  2.11 17.0   .50  5.3  7.417E-03  1.02 13.2   .44  8.6  2.840E+02
 030   7  22.5  203.59  2.10 17.3   .54  5.1  8.094E-03  1.04 13.7   .48  8.7  3.131E+02
 030   6  22.5  205.61  2.24 17.8   .62  4.8  8.824E-03  1.06 13.2   .55  8.9  3.446E+02
 030   5  22.5  207.84  2.63 18.0   .76  4.8  9.604E-03  1.16 12.5   .64  8.7  3.791E+02
 030   4  22.5  210.32  3.27 18.7   .92  4.9  1.043E-02  1.36 10.5   .73  9.1  4.166E+02
 030   3  22.5  212.95  4.53 18.1  1.20  4.6  1.131E-02  1.85  9.2   .89  9.1  4.572E+02
 030   2  22.5  215.27  5.80 18.3  1.55  4.5  1.228E-02  2.49  7.8  1.05  9.1  5.016E+02
 030   1  22.5  218.18  5.35 18.1  1.42  4.2  1.327E-02  2.21  7.6  1.00  9.1  5.497E+02
 030   0  22.5  220.13  7.26 17.6  1.70  3.8  1.440E-02  3.16  6.7  1.15  9.2  6.016E+02
 030  -1  22.5  221.83  8.67 17.2  2.03  3.6  1.564E-02  3.98  5.2  1.33  9.0  6.581E+02
 030  -2  22.5  223.18  9.86 17.0  2.04  3.3  1.700E-02  4.53  5.0  1.31  9.3  7.195E+02
