  Ls Hgt   Lat     UA0   UA1  Up1   UA2  Up2    VA0   VA1  Vp1   VA2  Vp2
  30 155 -52.50  -44.5 103.6 18.4 115.8 15.0  -81.2 214.3 23.1  47.5 12.5
  30 160 -52.50  -45.4 104.7 18.4 115.9 15.0  -80.0 218.5 23.1  49.5 12.4
  30 165 -52.50  -46.1 105.5 18.4 115.7 15.0  -79.0 221.6 23.1  51.2 12.3
  30 170 -52.50  -46.6 106.0 18.3 115.5 15.0  -78.3 224.1 23.1  52.5 12.3
  30 175 -52.50  -47.0 106.4 18.3 115.3 15.0  -77.5 226.0 23.1  53.7 12.2
  30 180 -52.50  -47.3 106.7 18.3 115.1 15.0  -77.0 227.5 23.1  54.6 12.2
  30 185 -52.50  -47.5 106.8 18.3 114.9 15.0  -76.5 228.6 23.1  55.3 12.1
  30 190 -52.50  -47.7 106.9 18.3 114.7 15.0  -76.1 229.5 23.1  55.9 12.1
  30 195 -52.50  -47.8 107.0 18.3 114.5 15.0  -75.8 230.2 23.1  56.4 12.1
  30 200 -52.50  -47.9 107.0 18.3 114.4 15.0  -75.5 230.8 23.1  56.8 12.1
  30 205 -52.50  -48.0 107.0 18.3 114.4 15.0  -75.3 230.8 23.1  56.8 12.1
  30 210 -52.50  -48.1 107.0 18.3 114.4 15.0  -75.1 230.8 23.1  56.8 12.1
  30 215 -52.50  -48.1 107.0 18.3 114.4 15.0  -74.9 230.8 23.1  56.8 12.1
  30 220 -52.50  -48.2 107.0 18.3 114.4 15.0  -74.8 230.8 23.1  56.8 12.1
  30 225 -52.50  -48.2 107.0 18.3 114.4 15.0  -74.7 230.8 23.1  56.8 12.1
  30 230 -52.50  -48.2 107.0 18.3 114.4 15.0  -74.6 230.8 23.1  56.8 12.1
  30 235 -52.50  -48.2 107.0 18.3 114.4 15.0  -74.5 230.8 23.1  56.8 12.1
  30 240 -52.50  -48.2 107.0 18.3 114.4 15.0  -74.5 230.8 23.1  56.8 12.1
  30  80 -47.50   61.3  14.8 15.0  40.8 19.1    6.7  38.6 21.3  43.5 22.0
